Algorithm,Problem,Operator,Execucion,Generation,HV_gen
age_moea,wfg8,baseline,0,249,1.1174959450543214
age_moea,wfg8,baseline,1,249,1.0882315786981682
age_moea,wfg8,baseline,2,249,1.1253677141917682
age_moea,wfg8,baseline,3,249,1.1172010157957246
age_moea,wfg8,baseline,4,249,1.076588814685619
age_moea,wfg8,baseline,5,249,1.1166209738139274
age_moea,wfg8,baseline,6,249,1.1186387139098204
age_moea,wfg8,baseline,7,249,1.0838701497610872
age_moea,wfg8,baseline,8,249,1.1305566785184469
age_moea,wfg8,baseline,9,249,1.109970962645473
age_moea,wfg8,baseline,10,249,1.1003853575036617
age_moea,wfg8,baseline,11,249,1.0942055180643977
age_moea,wfg8,baseline,12,249,1.0859937754570925
age_moea,wfg8,baseline,13,249,1.1175348034480963
age_moea,wfg8,baseline,14,249,1.1056375350935426
age_moea,wfg8,baseline,15,249,1.0731904222284983
age_moea,wfg8,baseline,16,249,1.1148565931034085
age_moea,wfg8,baseline,17,249,1.085653079430354
age_moea,wfg8,baseline,18,249,1.0746357667496635
age_moea,wfg8,baseline,19,249,1.1172410001623159
age_moea,wfg8,sam_energy,0,249,1.097909127028415
age_moea,wfg8,sam_energy,1,249,1.084940563097875
age_moea,wfg8,sam_energy,2,249,1.108452243834614
age_moea,wfg8,sam_energy,3,249,1.0905327081679537
age_moea,wfg8,sam_energy,4,249,1.0934936588769217
age_moea,wfg8,sam_energy,5,249,1.0940420425916475
age_moea,wfg8,sam_energy,6,249,1.0614080926868303
age_moea,wfg8,sam_energy,7,249,1.1265376484513647
age_moea,wfg8,sam_energy,8,249,1.1204577520708567
age_moea,wfg8,sam_energy,9,249,1.1320811606052914
age_moea,wfg8,sam_energy,10,249,1.1097194715738032
age_moea,wfg8,sam_energy,11,249,1.0688866074410743
age_moea,wfg8,sam_energy,12,249,1.1017022066559634
age_moea,wfg8,sam_energy,13,249,1.0805522211839582
age_moea,wfg8,sam_energy,14,249,1.0950087376481301
age_moea,wfg8,sam_energy,15,249,1.098240097892921
age_moea,wfg8,sam_energy,16,249,1.0959624762906803
age_moea,wfg8,sam_energy,17,249,1.1078218359922993
age_moea,wfg8,sam_energy,18,249,1.1075918173285273
age_moea,wfg8,sam_energy,19,249,1.1334524396982686
age_moea,wfg8,sam_redd,0,249,1.136315510853524
age_moea,wfg8,sam_redd,1,249,1.098445102149479
age_moea,wfg8,sam_redd,2,249,1.098550260520894
age_moea,wfg8,sam_redd,3,249,1.1066819732874031
age_moea,wfg8,sam_redd,4,249,1.0754748660229063
age_moea,wfg8,sam_redd,5,249,1.098201442446137
age_moea,wfg8,sam_redd,6,249,1.0814706745187341
age_moea,wfg8,sam_redd,7,249,1.0975199602004166
age_moea,wfg8,sam_redd,8,249,1.0926770630900282
age_moea,wfg8,sam_redd,9,249,1.103083953724426
age_moea,wfg8,sam_redd,10,249,1.1218686397148818
age_moea,wfg8,sam_redd,11,249,1.0517799059663884
age_moea,wfg8,sam_redd,12,249,1.1264589732070005
age_moea,wfg8,sam_redd,13,249,1.1244535349244873
age_moea,wfg8,sam_redd,14,249,1.1067861641284735
age_moea,wfg8,sam_redd,15,249,1.130885207471247
age_moea,wfg8,sam_redd,16,249,1.1241724371296073
age_moea,wfg8,sam_redd,17,249,1.1129862457655038
age_moea,wfg8,sam_redd,18,249,1.1072495760263124
age_moea,wfg8,sam_redd,19,249,1.0889912734276037
age_moea,wfg8,sam_mssd,0,249,1.1203033206224988
age_moea,wfg8,sam_mssd,1,249,1.111859191752917
age_moea,wfg8,sam_mssd,2,249,1.0995763990842398
age_moea,wfg8,sam_mssd,3,249,1.0934173903419317
age_moea,wfg8,sam_mssd,4,249,1.0802594483765953
age_moea,wfg8,sam_mssd,5,249,1.1148554475730348
age_moea,wfg8,sam_mssd,6,249,1.094609310897998
age_moea,wfg8,sam_mssd,7,249,1.1003217330148178
age_moea,wfg8,sam_mssd,8,249,1.1277507939192275
age_moea,wfg8,sam_mssd,9,249,1.131315935097817
age_moea,wfg8,sam_mssd,10,249,1.0923456969824727
age_moea,wfg8,sam_mssd,11,249,1.106579193607852
age_moea,wfg8,sam_mssd,12,249,1.0839373666170768
age_moea,wfg8,sam_mssd,13,249,1.0994484484180758
age_moea,wfg8,sam_mssd,14,249,1.1004928942031749
age_moea,wfg8,sam_mssd,15,249,1.1218833498203513
age_moea,wfg8,sam_mssd,16,249,1.0814197772506629
age_moea,wfg8,sam_mssd,17,249,1.1122280726435418
age_moea,wfg8,sam_mssd,18,249,1.1355154544389
age_moea,wfg8,sam_mssd,19,249,1.119730055204594
age_moea,wfg8,sam_uniform,0,249,1.1025206780141756
age_moea,wfg8,sam_uniform,1,249,1.0991585156734458
age_moea,wfg8,sam_uniform,2,249,1.0884916287932451
age_moea,wfg8,sam_uniform,3,249,1.1242662392633636
age_moea,wfg8,sam_uniform,4,249,1.1221920664885676
age_moea,wfg8,sam_uniform,5,249,1.121448114980753
age_moea,wfg8,sam_uniform,6,249,1.1250687065423217
age_moea,wfg8,sam_uniform,7,249,1.0991619097974998
age_moea,wfg8,sam_uniform,8,249,1.0459161968393094
age_moea,wfg8,sam_uniform,9,249,1.0743984911465263
age_moea,wfg8,sam_uniform,10,249,1.1104345457346938
age_moea,wfg8,sam_uniform,11,249,1.098274604306259
age_moea,wfg8,sam_uniform,12,249,1.1130181368284615
age_moea,wfg8,sam_uniform,13,249,1.1036397440248202
age_moea,wfg8,sam_uniform,14,249,1.1147558701641274
age_moea,wfg8,sam_uniform,15,249,1.1008517387736534
