Algorithm,Problem,Operator,Execucion,Generation,HV_gen
age_moea,zdt6,baseline,0,249,0.26227371924516196
age_moea,zdt6,baseline,1,249,0.25320787168078784
age_moea,zdt6,baseline,2,249,0.26855625267852123
age_moea,zdt6,baseline,3,249,0.26547080770640324
age_moea,zdt6,baseline,4,249,0.2603239780842407
age_moea,zdt6,baseline,5,249,0.25762042726009765
age_moea,zdt6,baseline,6,249,0.27737653787710675
age_moea,zdt6,baseline,7,249,0.24769545544429505
age_moea,zdt6,baseline,8,249,0.2500368040466717
age_moea,zdt6,baseline,9,249,0.26371050244533856
age_moea,zdt6,baseline,10,249,0.2570785413850136
age_moea,zdt6,baseline,11,249,0.26750489545431355
age_moea,zdt6,baseline,12,249,0.2597366479562182
age_moea,zdt6,baseline,13,249,0.24792802375099882
age_moea,zdt6,baseline,14,249,0.24510737954556802
age_moea,zdt6,baseline,15,249,0.2654927842907639
age_moea,zdt6,baseline,16,249,0.26356063335335916
age_moea,zdt6,baseline,17,249,0.261470632522018
age_moea,zdt6,baseline,18,249,0.2678624114914639
age_moea,zdt6,baseline,19,249,0.2661977845682692
age_moea,zdt6,sam_energy,0,249,0.2720905796536865
age_moea,zdt6,sam_energy,1,249,0.2725262039836759
age_moea,zdt6,sam_energy,2,249,0.27463875660277504
age_moea,zdt6,sam_energy,3,249,0.2742496407472268
age_moea,zdt6,sam_energy,4,249,0.27642607469296426
age_moea,zdt6,sam_energy,5,249,0.27044961227425884
age_moea,zdt6,sam_energy,6,249,0.278552682160204
age_moea,zdt6,sam_energy,7,249,0.27353975613762305
age_moea,zdt6,sam_energy,8,249,0.2720942149290416
age_moea,zdt6,sam_energy,9,249,0.2559090075091287
age_moea,zdt6,sam_energy,10,249,0.2556938218121943
age_moea,zdt6,sam_energy,11,249,0.2711153785269597
age_moea,zdt6,sam_energy,12,249,0.2728421035448696
age_moea,zdt6,sam_energy,13,249,0.27815015608596594
age_moea,zdt6,sam_energy,14,249,0.2616014658479782
age_moea,zdt6,sam_energy,15,249,0.27325337058721894
age_moea,zdt6,sam_energy,16,249,0.2762281051374085
age_moea,zdt6,sam_energy,17,249,0.2775372108677666
age_moea,zdt6,sam_energy,18,249,0.2642216677276243
age_moea,zdt6,sam_energy,19,249,0.27075843937595173
age_moea,zdt6,sam_redd,0,249,0.26574340436402766
age_moea,zdt6,sam_redd,1,249,0.26194262946524954
age_moea,zdt6,sam_redd,2,249,0.2703514852867663
age_moea,zdt6,sam_redd,3,249,0.2586413591633978
age_moea,zdt6,sam_redd,4,249,0.25261748359820324
age_moea,zdt6,sam_redd,5,249,0.27138524478728165
age_moea,zdt6,sam_redd,6,249,0.2656352724040648
age_moea,zdt6,sam_redd,7,249,0.28258917098513997
age_moea,zdt6,sam_redd,8,249,0.2710560109022087
age_moea,zdt6,sam_redd,9,249,0.2667026448778622
age_moea,zdt6,sam_redd,10,249,0.2651559079838055
age_moea,zdt6,sam_redd,11,249,0.2740042287365421
age_moea,zdt6,sam_redd,12,249,0.26633636200765565
age_moea,zdt6,sam_redd,13,249,0.2564559336887521
age_moea,zdt6,sam_redd,14,249,0.2680400864438496
age_moea,zdt6,sam_redd,15,249,0.2628908025503595
age_moea,zdt6,sam_redd,16,249,0.2630454812373433
age_moea,zdt6,sam_redd,17,249,0.2689081682676586
age_moea,zdt6,sam_redd,18,249,0.2717174135480178
age_moea,zdt6,sam_redd,19,249,0.27046988014385276
age_moea,zdt6,sam_mssd,0,249,0.2711474695231663
age_moea,zdt6,sam_mssd,1,249,0.26986614851462054
age_moea,zdt6,sam_mssd,2,249,0.27883318253767675
age_moea,zdt6,sam_mssd,3,249,0.2815868865739426
age_moea,zdt6,sam_mssd,4,249,0.2744399227518511
age_moea,zdt6,sam_mssd,5,249,0.2689712283351535
age_moea,zdt6,sam_mssd,6,249,0.2574122273686761
age_moea,zdt6,sam_mssd,7,249,0.26622197324829167
age_moea,zdt6,sam_mssd,8,249,0.2528530962275888
age_moea,zdt6,sam_mssd,9,249,0.2692775841891306
age_moea,zdt6,sam_mssd,10,249,0.26984756434824964
age_moea,zdt6,sam_mssd,11,249,0.2564894417586621
age_moea,zdt6,sam_mssd,12,249,0.2675685841050661
age_moea,zdt6,sam_mssd,13,249,0.2661174261074524
age_moea,zdt6,sam_mssd,14,249,0.27438337861139545
age_moea,zdt6,sam_mssd,15,249,0.266735620740448
age_moea,zdt6,sam_mssd,16,249,0.26604698115569203
age_moea,zdt6,sam_mssd,17,249,0.26920382205030396
age_moea,zdt6,sam_mssd,18,249,0.27025888562218164
age_moea,zdt6,sam_mssd,19,249,0.2678247352752946
age_moea,zdt6,sam_uniform,0,249,0.254399244958164
age_moea,zdt6,sam_uniform,1,249,0.2631406900913751
age_moea,zdt6,sam_uniform,2,249,0.2598087323023662
age_moea,zdt6,sam_uniform,3,249,0.2632440805489037
age_moea,zdt6,sam_uniform,4,249,0.2600963819616771
