Algorithm,Problem,Operator,Execucion,Generation,HV_gen
age_moea,dtlz1,baseline,0,249,1.2343175151304333
age_moea,dtlz1,baseline,1,249,1.226832165921598
age_moea,dtlz1,baseline,2,249,1.229367931007563
age_moea,dtlz1,baseline,3,249,1.234326374320607
age_moea,dtlz1,baseline,4,249,1.2315632743527145
age_moea,dtlz1,baseline,5,249,1.2319175125613744
age_moea,dtlz1,baseline,6,249,1.2281017186707444
age_moea,dtlz1,baseline,7,249,1.229359824351678
age_moea,dtlz1,baseline,8,249,1.2388269799307599
age_moea,dtlz1,baseline,9,249,1.2281029735674627
age_moea,dtlz1,baseline,10,249,1.2339465457336594
age_moea,dtlz1,baseline,11,249,1.2293641527152166
age_moea,dtlz1,baseline,12,249,1.2313419234894625
age_moea,dtlz1,baseline,13,249,1.2281023007489096
age_moea,dtlz1,baseline,14,249,1.2281043589572136
age_moea,dtlz1,baseline,15,249,1.232939938335543
age_moea,dtlz1,baseline,16,249,1.2434486496688217
age_moea,dtlz1,baseline,17,249,1.22936554482904
age_moea,dtlz1,baseline,18,249,1.2335205808385101
age_moea,dtlz1,baseline,19,249,1.2336670552152669
age_moea,dtlz1,sam_energy,0,249,1.3141056251689043
age_moea,dtlz1,sam_energy,1,249,1.3133131673610055
age_moea,dtlz1,sam_energy,2,249,1.302889143370853
age_moea,dtlz1,sam_energy,3,249,1.2929977833315198
age_moea,dtlz1,sam_energy,4,249,1.3153574086666628
age_moea,dtlz1,sam_energy,5,249,1.3132387836813668
age_moea,dtlz1,sam_energy,6,249,1.3084482191906655
age_moea,dtlz1,sam_energy,7,249,1.3139674087186544
age_moea,dtlz1,sam_energy,8,249,1.3116925600491227
age_moea,dtlz1,sam_energy,9,249,1.3152882520616118
age_moea,dtlz1,sam_energy,10,249,1.3135055605436052
age_moea,dtlz1,sam_energy,11,249,1.2853556189749784
age_moea,dtlz1,sam_energy,12,249,1.3125255339224127
age_moea,dtlz1,sam_energy,13,249,1.2902394438726041
age_moea,dtlz1,sam_energy,14,249,1.3093724285057498
age_moea,dtlz1,sam_energy,15,249,1.3062888428320993
age_moea,dtlz1,sam_energy,16,249,1.3153897457697452
age_moea,dtlz1,sam_energy,17,249,1.311535286117524
age_moea,dtlz1,sam_energy,18,249,1.3118098685174457
age_moea,dtlz1,sam_energy,19,249,1.3117061596719872
age_moea,dtlz1,sam_redd,0,249,1.2329710983394115
age_moea,dtlz1,sam_redd,1,249,1.3156757550046503
age_moea,dtlz1,sam_redd,2,249,1.2724877082978148
age_moea,dtlz1,sam_redd,3,249,1.2268401926901955
age_moea,dtlz1,sam_redd,4,249,1.3061882906539073
age_moea,dtlz1,sam_redd,5,249,1.289607001821357
age_moea,dtlz1,sam_redd,6,249,1.307649958018486
age_moea,dtlz1,sam_redd,7,249,1.2826627827989014
age_moea,dtlz1,sam_redd,8,249,1.3151985203105951
age_moea,dtlz1,sam_redd,9,249,1.3033599841576793
age_moea,dtlz1,sam_redd,10,249,1.3086176684336963
age_moea,dtlz1,sam_redd,11,249,1.312851813133883
age_moea,dtlz1,sam_redd,12,249,1.308595090535938
age_moea,dtlz1,sam_redd,13,249,1.3133134399319235
age_moea,dtlz1,sam_redd,14,249,1.3143424677036009
age_moea,dtlz1,sam_redd,15,249,1.2583977790777416
age_moea,dtlz1,sam_redd,16,249,1.2293006088128342
age_moea,dtlz1,sam_redd,17,249,1.3155378083470624
age_moea,dtlz1,sam_redd,18,249,1.3091807754945166
age_moea,dtlz1,sam_redd,19,249,1.237889567637136
age_moea,dtlz1,sam_mssd,0,249,1.3132822305117209
