Algorithm,Problem,Operator,Execucion,Generation,HV_gen
moead,wfg4,baseline,0,249,0.16922734638214904
moead,wfg4,baseline,1,249,0.22670115426070145
moead,wfg4,baseline,2,249,0.24257990301477886
moead,wfg4,baseline,3,249,0.2394844525718814
moead,wfg4,baseline,4,249,0.2605620738616723
moead,wfg4,baseline,5,249,0.36556544352888853
moead,wfg4,baseline,6,249,0.15682710039708256
moead,wfg4,baseline,7,249,0.1927722769796165
moead,wfg4,baseline,8,249,0.19816851579023836
moead,wfg4,baseline,9,249,0.2712130047858053
moead,wfg4,baseline,10,249,0.2756437365848629
moead,wfg4,baseline,11,249,0.1725902515438212
moead,wfg4,baseline,12,249,0.31066312591377476
moead,wfg4,baseline,13,249,0.1984441323154504
moead,wfg4,baseline,14,249,0.27825445842168395
moead,wfg4,baseline,15,249,0.16827098236084448
moead,wfg4,baseline,16,249,0.25123176059789903
moead,wfg4,baseline,17,249,0.266787040233955
moead,wfg4,baseline,18,249,0.20438376470750444
moead,wfg4,baseline,19,249,0.37707211011242137
moead,wfg4,sam_energy,0,249,0.18776754040199298
moead,wfg4,sam_energy,1,249,0.21594559588194503
moead,wfg4,sam_energy,2,249,0.21902714909004514
moead,wfg4,sam_energy,3,249,0.09812661714969736
moead,wfg4,sam_energy,4,249,0.2898652765233197
moead,wfg4,sam_energy,5,249,0.24988422209663683
moead,wfg4,sam_energy,6,249,0.2493968054123151
moead,wfg4,sam_energy,7,249,0.1850390233859409
moead,wfg4,sam_energy,8,249,0.20357767578872718
moead,wfg4,sam_energy,9,249,0.18138652356372628
moead,wfg4,sam_energy,10,249,0.2785820783951263
moead,wfg4,sam_energy,11,249,0.16466525379523006
moead,wfg4,sam_energy,12,249,0.08773440522436196
moead,wfg4,sam_energy,13,249,0.2831765253213328
moead,wfg4,sam_energy,14,249,0.23529039580058705
moead,wfg4,sam_energy,15,249,0.3419558253276538
moead,wfg4,sam_energy,16,249,0.16503705109368982
moead,wfg4,sam_energy,17,249,0.20021041764238648
moead,wfg4,sam_energy,18,249,0.1963400407662067
moead,wfg4,sam_energy,19,249,0.20265439100028454
moead,wfg4,sam_redd,0,249,0.29929401231397795
moead,wfg4,sam_redd,1,249,0.36568968819810244
moead,wfg4,sam_redd,2,249,0.1517820610788552
moead,wfg4,sam_redd,3,249,0.2651516261357459
moead,wfg4,sam_redd,4,249,0.17122087927701396
moead,wfg4,sam_redd,5,249,0.1432092976550438
moead,wfg4,sam_redd,6,249,0.32338330458895653
moead,wfg4,sam_redd,7,249,0.23945041174723616
moead,wfg4,sam_redd,8,249,0.2334502578906529
moead,wfg4,sam_redd,9,249,0.2591247192214109
moead,wfg4,sam_redd,10,249,0.24466725329955807
moead,wfg4,sam_redd,11,249,0.37413787538676047
moead,wfg4,sam_redd,12,249,0.3565265593643472
moead,wfg4,sam_redd,13,249,0.35450619902526326
moead,wfg4,sam_redd,14,249,0.1998632764088948
moead,wfg4,sam_redd,15,249,0.14810783105789735
moead,wfg4,sam_redd,16,249,0.12294403521777283
moead,wfg4,sam_redd,17,249,0.2769245503957149
moead,wfg4,sam_redd,18,249,0.2514366283872094
moead,wfg4,sam_redd,19,249,0.3651888084883882
moead,wfg4,sam_mssd,0,249,0.07758220124883375
moead,wfg4,sam_mssd,1,249,0.2819813000463099
moead,wfg4,sam_mssd,2,249,0.28484961994280406
moead,wfg4,sam_mssd,3,249,0.21936314412661934
moead,wfg4,sam_mssd,4,249,0.22321251078279816
moead,wfg4,sam_mssd,5,249,0.22215821785221385
moead,wfg4,sam_mssd,6,249,0.19488836735179446
moead,wfg4,sam_mssd,7,249,0.13784197168409798
moead,wfg4,sam_mssd,8,249,0.2139867700326798
moead,wfg4,sam_mssd,9,249,0.20117601243311106
moead,wfg4,sam_mssd,10,249,0.20272939351994432
moead,wfg4,sam_mssd,11,249,0.3022926279130691
moead,wfg4,sam_mssd,12,249,0.34207903162583164
moead,wfg4,sam_mssd,13,249,0.35417633240139507
moead,wfg4,sam_mssd,14,249,0.3503310893681385
moead,wfg4,sam_mssd,15,249,0.15029568304411267
moead,wfg4,sam_mssd,16,249,0.25520738035301455
moead,wfg4,sam_mssd,17,249,0.3406485708189045
moead,wfg4,sam_mssd,18,249,0.13873658075533643
moead,wfg4,sam_mssd,19,249,0.37506103617458075
moead,wfg4,sam_uniform,0,249,0.3276741161920017
moead,wfg4,sam_uniform,1,249,0.10022275181825384
moead,wfg4,sam_uniform,2,249,0.20425850097145992
moead,wfg4,sam_uniform,3,249,0.23463839941721487
moead,wfg4,sam_uniform,4,249,0.36184797890509895
moead,wfg4,sam_uniform,5,249,0.2771993661293022
moead,wfg4,sam_uniform,6,249,0.18713380391483703
moead,wfg4,sam_uniform,7,249,0.3215409965312859
moead,wfg4,sam_uniform,8,249,0.3464970763541791
moead,wfg4,sam_uniform,9,249,0.3190633901035809
