Algorithm,Problem,Operator,Execucion,Generation,HV_gen
moead,zdt6,baseline,0,249,0.11000000000000011
moead,zdt6,baseline,1,249,0.11000000000000011
moead,zdt6,baseline,2,249,0.08969155495066201
moead,zdt6,baseline,3,249,0.10182945781972959
moead,zdt6,baseline,4,249,0.11000000000000011
moead,zdt6,baseline,5,249,0.06344396377665536
moead,zdt6,baseline,6,249,0.0660657132790489
moead,zdt6,baseline,7,249,0.09153947554420352
moead,zdt6,baseline,8,249,0.08638654691811548
moead,zdt6,baseline,9,249,0.11000000000000011
moead,zdt6,baseline,10,249,0.08726605444956352
moead,zdt6,baseline,11,249,0.11000000000000011
moead,zdt6,baseline,12,249,0.06969993441718252
moead,zdt6,baseline,13,249,0.11000000000000011
moead,zdt6,baseline,14,249,0.07186660262468735
moead,zdt6,baseline,15,249,0.11000000000000011
moead,zdt6,baseline,16,249,0.060839475339888434
moead,zdt6,baseline,17,249,0.07127666546912309
moead,zdt6,baseline,18,249,0.06263053556417944
moead,zdt6,baseline,19,249,0.11000000000000011
moead,zdt6,sam_energy,0,249,0.0488731130904891
moead,zdt6,sam_energy,1,249,0.11000000000000011
moead,zdt6,sam_energy,2,249,0.06510578497289055
moead,zdt6,sam_energy,3,249,0.06237303390830767
moead,zdt6,sam_energy,4,249,0.11000000000000011
moead,zdt6,sam_energy,5,249,0.020723759039447943
moead,zdt6,sam_energy,6,249,0.11000000000000011
moead,zdt6,sam_energy,7,249,0.04092406211286363
moead,zdt6,sam_energy,8,249,0.11000000000000011
moead,zdt6,sam_energy,9,249,0.07256148957946976
moead,zdt6,sam_energy,10,249,0.06856401593455001
moead,zdt6,sam_energy,11,249,0.11000000000000011
moead,zdt6,sam_energy,12,249,0.11000000000000011
moead,zdt6,sam_energy,13,249,0.08962176805222621
moead,zdt6,sam_energy,14,249,0.07148080095552328
moead,zdt6,sam_energy,15,249,0.11000000000000011
moead,zdt6,sam_energy,16,249,0.10054546767980008
moead,zdt6,sam_energy,17,249,0.11000000000000011
moead,zdt6,sam_energy,18,249,0.10137532044279493
moead,zdt6,sam_energy,19,249,0.11000000000000011
moead,zdt6,sam_redd,0,249,0.06471934866187656
moead,zdt6,sam_redd,1,249,0.0669383560219016
moead,zdt6,sam_redd,2,249,0.11000000000000011
moead,zdt6,sam_redd,3,249,0.06384559407895288
moead,zdt6,sam_redd,4,249,0.08225608089129588
moead,zdt6,sam_redd,5,249,0.0685753820071353
moead,zdt6,sam_redd,6,249,0.11000000000000011
moead,zdt6,sam_redd,7,249,0.06374541229970797
moead,zdt6,sam_redd,8,249,0.06518763149821308
moead,zdt6,sam_redd,9,249,0.0718573704648353
moead,zdt6,sam_redd,10,249,0.07171621948041919
moead,zdt6,sam_redd,11,249,0.06965937106751643
moead,zdt6,sam_redd,12,249,0.013986631544177907
moead,zdt6,sam_redd,13,249,0.06215641276075995
moead,zdt6,sam_redd,14,249,0.04434990623886986
moead,zdt6,sam_redd,15,249,0.11000000000000011
moead,zdt6,sam_redd,16,249,0.11000000000000011
moead,zdt6,sam_redd,17,249,0.0360316330300826
moead,zdt6,sam_redd,18,249,0.04136772666643566
moead,zdt6,sam_redd,19,249,0.11000000000000011
moead,zdt6,sam_mssd,0,249,0.0716281544557524
moead,zdt6,sam_mssd,1,249,0.0711901363998941
moead,zdt6,sam_mssd,2,249,0.07169756805211658
moead,zdt6,sam_mssd,3,249,0.08115536679683096
moead,zdt6,sam_mssd,4,249,0.0630061171122103
moead,zdt6,sam_mssd,5,249,0.10056185106361137
moead,zdt6,sam_mssd,6,249,0.06344464232751959
moead,zdt6,sam_mssd,7,249,0.06652013525022897
moead,zdt6,sam_mssd,8,249,0.11000000000000011
moead,zdt6,sam_mssd,9,249,0.04058331872150152
moead,zdt6,sam_mssd,10,249,0.11000000000000011
moead,zdt6,sam_mssd,11,249,0.030023404592149878
moead,zdt6,sam_mssd,12,249,0.11000000000000011
moead,zdt6,sam_mssd,13,249,0.11000000000000011
moead,zdt6,sam_mssd,14,249,0.11000000000000011
moead,zdt6,sam_mssd,15,249,0.0685593512169922
moead,zdt6,sam_mssd,16,249,0.10115714777265113
moead,zdt6,sam_mssd,17,249,0.05009135278162602
moead,zdt6,sam_mssd,18,249,0.1009063952166231
moead,zdt6,sam_mssd,19,249,0.09347503812819086
moead,zdt6,sam_uniform,0,249,0.09486921951582368
moead,zdt6,sam_uniform,1,249,0.11000000000000011
moead,zdt6,sam_uniform,2,249,0.11000000000000011
moead,zdt6,sam_uniform,3,249,0.08944524381779054
moead,zdt6,sam_uniform,4,249,0.11000000000000011
moead,zdt6,sam_uniform,5,249,0.09303932900602073
moead,zdt6,sam_uniform,6,249,0.04333197859952189
moead,zdt6,sam_uniform,7,249,0.11000000000000011
moead,zdt6,sam_uniform,8,249,0.11000000000000011
moead,zdt6,sam_uniform,9,249,0.11000000000000011
moead,zdt6,sam_uniform,10,249,0.06342005960392239
moead,zdt6,sam_uniform,11,249,0.09172950668352468
moead,zdt6,sam_uniform,12,249,0.11000000000000011
moead,zdt6,sam_uniform,13,249,0.11000000000000011
moead,zdt6,sam_uniform,14,249,0.11000000000000011
moead,zdt6,sam_uniform,15,249,0.11000000000000011
