Algorithm,Problem,Operator,Execucion,Generation,HV_gen
moead,dtlz3,baseline,0,249,1.1851784900381233
moead,dtlz3,baseline,1,249,1.1851815140004847
moead,dtlz3,baseline,2,249,1.0765111854376241
moead,dtlz3,baseline,3,249,1.1869218635764522
moead,dtlz3,baseline,4,249,1.1869358782439656
moead,dtlz3,baseline,5,249,1.1869369989934495
moead,dtlz3,baseline,6,249,1.188409556564372
moead,dtlz3,baseline,7,249,1.1766158751935416
moead,dtlz3,baseline,8,249,1.1886937549406127
moead,dtlz3,baseline,9,249,1.1685983735005308
moead,dtlz3,baseline,10,249,1.188693807662737
moead,dtlz3,baseline,11,249,1.1869391867140997
moead,dtlz3,baseline,12,249,1.181665706897874
moead,dtlz3,baseline,13,249,1.1886969579091453
moead,dtlz3,baseline,14,249,0.9729770655176851
moead,dtlz3,baseline,15,249,1.1887001055565742
moead,dtlz3,baseline,16,249,1.1887000082229702
moead,dtlz3,baseline,17,249,1.1179802157957826
moead,dtlz3,baseline,18,249,1.1799064515783242
moead,dtlz3,baseline,19,249,1.1834248293906968
moead,dtlz3,sam_energy,0,249,0.39778145714770025
moead,dtlz3,sam_energy,1,249,0.7033963285853888
moead,dtlz3,sam_energy,2,249,0.647845808099882
moead,dtlz3,sam_energy,3,249,0.4791330452733203
moead,dtlz3,sam_energy,4,249,0.13094020256255065
moead,dtlz3,sam_energy,5,249,0.607507593079586
moead,dtlz3,sam_energy,6,249,0.23543046373679694
moead,dtlz3,sam_energy,7,249,0.458672504699879
moead,dtlz3,sam_energy,8,249,0.59166700239297
moead,dtlz3,sam_energy,9,249,0.6601829705999884
moead,dtlz3,sam_energy,10,249,0.6555037266162366
moead,dtlz3,sam_energy,11,249,0.555001992680405
moead,dtlz3,sam_energy,12,249,0.7049719276129628
moead,dtlz3,sam_energy,13,249,0.5959567532139569
moead,dtlz3,sam_energy,14,249,0.6467863219157673
moead,dtlz3,sam_energy,15,249,0.6665680287658259
moead,dtlz3,sam_energy,16,249,0.5989760895986433
moead,dtlz3,sam_energy,17,249,0.5682843881830769
moead,dtlz3,sam_energy,18,249,0.5977355986894739
moead,dtlz3,sam_energy,19,249,0.5571229753537661
moead,dtlz3,sam_redd,0,249,1.1728712300073472
moead,dtlz3,sam_redd,1,249,1.1588088445281222
moead,dtlz3,sam_redd,2,249,1.1681558874035662
moead,dtlz3,sam_redd,3,249,1.1160689154861292
moead,dtlz3,sam_redd,4,249,1.171114584643309
moead,dtlz3,sam_redd,5,249,1.1886925057316944
moead,dtlz3,sam_redd,6,249,0.4584567265336776
moead,dtlz3,sam_redd,7,249,1.0902426231272475
moead,dtlz3,sam_redd,8,249,1.0735969588907475
moead,dtlz3,sam_redd,9,249,0.9874048196720914
moead,dtlz3,sam_redd,10,249,1.1711062654339846
moead,dtlz3,sam_redd,11,249,1.1252071904296443
moead,dtlz3,sam_redd,12,249,1.1834173832913037
moead,dtlz3,sam_redd,13,249,1.1886968339579709
