Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaiii,wfg8,baseline,0,249,1.1149966069243198
nsgaiii,wfg8,baseline,1,249,1.11897778874522
nsgaiii,wfg8,baseline,2,249,1.0851633868470179
nsgaiii,wfg8,baseline,3,249,1.112472479759926
nsgaiii,wfg8,baseline,4,249,1.1047061732669143
nsgaiii,wfg8,baseline,5,249,1.1247582018845952
nsgaiii,wfg8,baseline,6,249,1.0890749133766278
nsgaiii,wfg8,baseline,7,249,1.094703936976777
nsgaiii,wfg8,baseline,8,249,1.1159486732412116
nsgaiii,wfg8,baseline,9,249,1.1079016577367828
nsgaiii,wfg8,baseline,10,249,1.1035742004434665
nsgaiii,wfg8,baseline,11,249,1.088559553941205
nsgaiii,wfg8,baseline,12,249,1.1363273625351593
nsgaiii,wfg8,baseline,13,249,1.0909019783073908
nsgaiii,wfg8,baseline,14,249,1.0838053347255527
nsgaiii,wfg8,baseline,15,249,1.0802280688369945
nsgaiii,wfg8,baseline,16,249,1.1158438902143575
nsgaiii,wfg8,baseline,17,249,1.0932919968808337
nsgaiii,wfg8,baseline,18,249,1.1079775613810314
nsgaiii,wfg8,baseline,19,249,1.1106329495049447
nsgaiii,wfg8,sam_energy,0,249,1.087219709900942
nsgaiii,wfg8,sam_energy,1,249,1.1102673070376483
nsgaiii,wfg8,sam_energy,2,249,1.1245928423004705
nsgaiii,wfg8,sam_energy,3,249,1.1060858954871453
nsgaiii,wfg8,sam_energy,4,249,1.1128747684339113
nsgaiii,wfg8,sam_energy,5,249,1.1099989409775293
nsgaiii,wfg8,sam_energy,6,249,1.0688488423503535
nsgaiii,wfg8,sam_energy,7,249,1.1166267509740095
nsgaiii,wfg8,sam_energy,8,249,1.120631195583351
nsgaiii,wfg8,sam_energy,9,249,1.0929700674122549
nsgaiii,wfg8,sam_energy,10,249,1.1159147536695224
nsgaiii,wfg8,sam_energy,11,249,1.0636720427212165
nsgaiii,wfg8,sam_energy,12,249,1.1206963907136978
nsgaiii,wfg8,sam_energy,13,249,1.1144864973569328
nsgaiii,wfg8,sam_energy,14,249,1.1189406944601217
nsgaiii,wfg8,sam_energy,15,249,1.1159606415731989
nsgaiii,wfg8,sam_energy,16,249,1.0923924054367724
nsgaiii,wfg8,sam_energy,17,249,1.1119580182585682
nsgaiii,wfg8,sam_energy,18,249,1.1320042028863297
nsgaiii,wfg8,sam_energy,19,249,1.1134640052813718
nsgaiii,wfg8,sam_redd,0,249,1.1049944141447496
nsgaiii,wfg8,sam_redd,1,249,1.0710189382597444
nsgaiii,wfg8,sam_redd,2,249,1.0878548640695285
nsgaiii,wfg8,sam_redd,3,249,1.0589956216041745
nsgaiii,wfg8,sam_redd,4,249,1.1005219437661058
nsgaiii,wfg8,sam_redd,5,249,1.1148154005283781
nsgaiii,wfg8,sam_redd,6,249,1.0909947548700616
nsgaiii,wfg8,sam_redd,7,249,1.0606421826975674
nsgaiii,wfg8,sam_redd,8,249,1.0953022993605495
nsgaiii,wfg8,sam_redd,9,249,1.0711923131825043
nsgaiii,wfg8,sam_redd,10,249,1.0870351729392542
nsgaiii,wfg8,sam_redd,11,249,1.0759534365701091
nsgaiii,wfg8,sam_redd,12,249,1.1312751457805685
nsgaiii,wfg8,sam_redd,13,249,1.0633678540530558
nsgaiii,wfg8,sam_redd,14,249,1.0986322361122467
nsgaiii,wfg8,sam_redd,15,249,1.1158218152359454
nsgaiii,wfg8,sam_redd,16,249,1.0882056118570287
nsgaiii,wfg8,sam_redd,17,249,1.09267710560989
nsgaiii,wfg8,sam_redd,18,249,1.09856865081394
nsgaiii,wfg8,sam_redd,19,249,1.1023640501423868
nsgaiii,wfg8,sam_mssd,0,249,1.0878944902420002
nsgaiii,wfg8,sam_mssd,1,249,1.1137379608168065
nsgaiii,wfg8,sam_mssd,2,249,1.0751067842713236
nsgaiii,wfg8,sam_mssd,3,249,1.0785773069022673
nsgaiii,wfg8,sam_mssd,4,249,1.121199730029275
nsgaiii,wfg8,sam_mssd,5,249,1.10690062663353
nsgaiii,wfg8,sam_mssd,6,249,1.1081762674251099
nsgaiii,wfg8,sam_mssd,7,249,1.0970908963830843
nsgaiii,wfg8,sam_mssd,8,249,1.1172963214140292
nsgaiii,wfg8,sam_mssd,9,249,1.1254503744169169
nsgaiii,wfg8,sam_mssd,10,249,1.100203404319873
nsgaiii,wfg8,sam_mssd,11,249,1.1093715306717011
nsgaiii,wfg8,sam_mssd,12,249,1.1398955897322431
nsgaiii,wfg8,sam_mssd,13,249,1.1123827045083179
nsgaiii,wfg8,sam_mssd,14,249,1.0918737222901218
nsgaiii,wfg8,sam_mssd,15,249,1.129244037192491
nsgaiii,wfg8,sam_mssd,16,249,1.1343044600717715
nsgaiii,wfg8,sam_mssd,17,249,1.1077099564683177
nsgaiii,wfg8,sam_mssd,18,249,1.1434726464834066
nsgaiii,wfg8,sam_mssd,19,249,1.1177403339572012
nsgaiii,wfg8,sam_uniform,0,249,1.1041289015509659
nsgaiii,wfg8,sam_uniform,1,249,1.0790615200992548
nsgaiii,wfg8,sam_uniform,2,249,1.0993512318785439
nsgaiii,wfg8,sam_uniform,3,249,1.088667980910532
nsgaiii,wfg8,sam_uniform,4,249,1.1155494735642766
nsgaiii,wfg8,sam_uniform,5,249,1.1189365565366434
nsgaiii,wfg8,sam_uniform,6,249,1.1109408916755659
nsgaiii,wfg8,sam_uniform,7,249,1.0990761775364373
nsgaiii,wfg8,sam_uniform,8,249,1.116263382809973
nsgaiii,wfg8,sam_uniform,9,249,1.089064799411716
nsgaiii,wfg8,sam_uniform,10,249,1.1036726535197587
nsgaiii,wfg8,sam_uniform,11,249,1.095933975013046
nsgaiii,wfg8,sam_uniform,12,249,1.0964658839421406
nsgaiii,wfg8,sam_uniform,13,249,1.09440794381806
nsgaiii,wfg8,sam_uniform,14,249,1.0941381763802633
nsgaiii,wfg8,sam_uniform,15,249,1.1072794466447045
nsgaiii,wfg8,sam_uniform,16,249,1.0977848967016675
nsgaiii,wfg8,sam_uniform,17,249,1.1149648104557794
nsgaiii,wfg8,sam_uniform,18,249,1.082732111565035
nsgaiii,wfg8,sam_uniform,19,249,1.1012638928394143
nsgaiii,wfg8,mut_dirichlet,0,249,1.1064754524338214
nsgaiii,wfg8,mut_dirichlet,1,249,0.5878742450392004
nsgaiii,wfg8,mut_dirichlet,2,249,0.5906135453564193
nsgaiii,wfg8,mut_dirichlet,3,249,1.0786799772252733
nsgaiii,wfg8,mut_dirichlet,4,249,1.0197135518779343
nsgaiii,wfg8,mut_dirichlet,5,249,1.0662467709717802
nsgaiii,wfg8,mut_dirichlet,6,249,1.094501009853598
nsgaiii,wfg8,mut_dirichlet,7,249,1.0825747027445485
nsgaiii,wfg8,mut_dirichlet,8,249,1.0715467140800667
nsgaiii,wfg8,mut_dirichlet,9,249,1.0709296898014273
nsgaiii,wfg8,mut_dirichlet,10,249,1.1139988218702757
nsgaiii,wfg8,mut_dirichlet,11,249,1.073564495191338
nsgaiii,wfg8,mut_dirichlet,12,249,1.0865104747590888
nsgaiii,wfg8,mut_dirichlet,13,249,1.0287013082527006
nsgaiii,wfg8,mut_dirichlet,14,249,1.1369350804101999
nsgaiii,wfg8,mut_dirichlet,15,249,1.065750392407891
nsgaiii,wfg8,mut_dirichlet,16,249,1.0781563829251302
nsgaiii,wfg8,mut_dirichlet,17,249,1.1006003071759616
nsgaiii,wfg8,mut_dirichlet,18,249,1.124042781554391
nsgaiii,wfg8,mut_dirichlet,19,249,1.0713037802413954
nsgaiii,wfg8,mut_lognormal,0,249,1.060567831845513
nsgaiii,wfg8,mut_lognormal,1,249,1.0312044201517327
nsgaiii,wfg8,mut_lognormal,2,249,0.9936917303928484
nsgaiii,wfg8,mut_lognormal,3,249,0.8549762473065899
nsgaiii,wfg8,mut_lognormal,4,249,1.0336906645974875
nsgaiii,wfg8,mut_lognormal,5,249,1.0305043362377417
nsgaiii,wfg8,mut_lognormal,6,249,1.1024069853813017
nsgaiii,wfg8,mut_lognormal,7,249,1.0572621760326375
nsgaiii,wfg8,mut_lognormal,8,249,1.0237992115167078
nsgaiii,wfg8,mut_lognormal,9,249,1.043200390400857
nsgaiii,wfg8,mut_lognormal,10,249,1.0034858112799574
nsgaiii,wfg8,mut_lognormal,11,249,0.9169151858558702
nsgaiii,wfg8,mut_lognormal,12,249,1.072995963973538
nsgaiii,wfg8,mut_lognormal,13,249,1.0006162040738102
nsgaiii,wfg8,mut_lognormal,14,249,1.0033235026296181
nsgaiii,wfg8,mut_lognormal,15,249,1.0941382268189581
nsgaiii,wfg8,mut_lognormal,16,249,0.7526514706840299
nsgaiii,wfg8,mut_lognormal,17,249,0.9928059071384799
nsgaiii,wfg8,mut_lognormal,18,249,0.7548580237539634
nsgaiii,wfg8,mut_lognormal,19,249,1.0645251265665554
nsgaiii,wfg8,mut_exponential,0,249,1.147595881207669
nsgaiii,wfg8,mut_exponential,1,249,1.1149189219280122
nsgaiii,wfg8,mut_exponential,2,249,1.1085331505571632
nsgaiii,wfg8,mut_exponential,3,249,1.1357064857714838
nsgaiii,wfg8,mut_exponential,4,249,1.0953864571120997
nsgaiii,wfg8,mut_exponential,5,249,1.1275754723446858
nsgaiii,wfg8,mut_exponential,6,249,1.1309570826320208
nsgaiii,wfg8,mut_exponential,7,249,1.113799162545258
nsgaiii,wfg8,mut_exponential,8,249,1.109527515300833
nsgaiii,wfg8,mut_exponential,9,249,1.0997263652466613
nsgaiii,wfg8,mut_exponential,10,249,1.083667808825627
nsgaiii,wfg8,mut_exponential,11,249,1.106215590512487
nsgaiii,wfg8,mut_exponential,12,249,1.0818138696601822
nsgaiii,wfg8,mut_exponential,13,249,1.100896448216937
nsgaiii,wfg8,mut_exponential,14,249,1.1315839725762475
nsgaiii,wfg8,mut_exponential,15,249,1.1223467812207437
nsgaiii,wfg8,mut_exponential,16,249,1.1255394710812883
nsgaiii,wfg8,mut_exponential,17,249,1.0760633850802963
nsgaiii,wfg8,mut_exponential,18,249,1.088346777792934
nsgaiii,wfg8,mut_exponential,19,249,1.1256291684489659
nsgaiii,wfg8,mut_normal,0,249,1.0317713786795726
nsgaiii,wfg8,mut_normal,1,249,1.0404975196978496
nsgaiii,wfg8,mut_normal,2,249,1.0701922430510176
nsgaiii,wfg8,mut_normal,3,249,1.01946190743828
nsgaiii,wfg8,mut_normal,4,249,1.018187651032226
nsgaiii,wfg8,mut_normal,5,249,0.9829061850584824
nsgaiii,wfg8,mut_normal,6,249,1.0422222396048855
nsgaiii,wfg8,mut_normal,7,249,1.0094408586985493
nsgaiii,wfg8,mut_normal,8,249,1.0833441205016172
nsgaiii,wfg8,mut_normal,9,249,1.0664063159551882
nsgaiii,wfg8,mut_normal,10,249,1.0603863679855343
nsgaiii,wfg8,mut_normal,11,249,1.0792739790346033
nsgaiii,wfg8,mut_normal,12,249,0.9618118602279002
nsgaiii,wfg8,mut_normal,13,249,1.075336307101452
nsgaiii,wfg8,mut_normal,14,249,1.0736764033120627
nsgaiii,wfg8,mut_normal,15,249,1.0414822383221094
nsgaiii,wfg8,mut_normal,16,249,1.0544541194713484
nsgaiii,wfg8,mut_normal,17,249,1.0658423662410326
nsgaiii,wfg8,mut_normal,18,249,1.0500426653498793
nsgaiii,wfg8,mut_normal,19,249,0.8751574490478723
