Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaiii,dtlz6,baseline,0,249,1.306235221672309
nsgaiii,dtlz6,baseline,1,249,1.308568708149703
nsgaiii,dtlz6,baseline,2,249,1.308157804727461
nsgaiii,dtlz6,baseline,3,249,1.304476777435294
nsgaiii,dtlz6,baseline,4,249,1.2974756765706408
nsgaiii,dtlz6,baseline,5,249,1.308026574769822
nsgaiii,dtlz6,baseline,6,249,1.3068502323423983
nsgaiii,dtlz6,baseline,7,249,1.3066504310186464
nsgaiii,dtlz6,baseline,8,249,1.3046453514093685
nsgaiii,dtlz6,baseline,9,249,1.3044170695089898
nsgaiii,dtlz6,baseline,10,249,1.3084368628035357
nsgaiii,dtlz6,baseline,11,249,1.2966183865595586
nsgaiii,dtlz6,baseline,12,249,1.3084568477791203
nsgaiii,dtlz6,baseline,13,249,1.3076886129180225
nsgaiii,dtlz6,baseline,14,249,1.3051369155604793
nsgaiii,dtlz6,baseline,15,249,1.3074533646033157
nsgaiii,dtlz6,baseline,16,249,1.3041907128783579
nsgaiii,dtlz6,baseline,17,249,1.3055185422419053
nsgaiii,dtlz6,baseline,18,249,1.3080797830690183
nsgaiii,dtlz6,baseline,19,249,1.3077260401248145
nsgaiii,dtlz6,sam_energy,0,249,1.3040671201886629
nsgaiii,dtlz6,sam_energy,1,249,1.3065942280723184
nsgaiii,dtlz6,sam_energy,2,249,1.3064586191095864
nsgaiii,dtlz6,sam_energy,3,249,1.307254617824529
nsgaiii,dtlz6,sam_energy,4,249,1.3045988586604005
nsgaiii,dtlz6,sam_energy,5,249,1.30204219499345
nsgaiii,dtlz6,sam_energy,6,249,1.30526903945261
nsgaiii,dtlz6,sam_energy,7,249,1.2966307970560713
nsgaiii,dtlz6,sam_energy,8,249,1.3059946577404131
nsgaiii,dtlz6,sam_energy,9,249,1.307094966801481
nsgaiii,dtlz6,sam_energy,10,249,1.307963926924389
nsgaiii,dtlz6,sam_energy,11,249,1.3069909642310746
nsgaiii,dtlz6,sam_energy,12,249,1.303765333209864
nsgaiii,dtlz6,sam_energy,13,249,1.3085934673370831
nsgaiii,dtlz6,sam_energy,14,249,1.302085499259185
nsgaiii,dtlz6,sam_energy,15,249,1.2947873096802256
nsgaiii,dtlz6,sam_energy,16,249,1.3025768693962907
nsgaiii,dtlz6,sam_energy,17,249,1.3069299304349482
nsgaiii,dtlz6,sam_energy,18,249,1.307610137768647
nsgaiii,dtlz6,sam_energy,19,249,1.3054329579843116
nsgaiii,dtlz6,sam_redd,0,249,1.3063645713186642
nsgaiii,dtlz6,sam_redd,1,249,1.3061075394738224
nsgaiii,dtlz6,sam_redd,2,249,1.3082052635662613
nsgaiii,dtlz6,sam_redd,3,249,1.3067090686114085
nsgaiii,dtlz6,sam_redd,4,249,1.3057672755503769
nsgaiii,dtlz6,sam_redd,5,249,1.3064370128513358
nsgaiii,dtlz6,sam_redd,6,249,1.30349061442354
nsgaiii,dtlz6,sam_redd,7,249,1.3077301214887407
nsgaiii,dtlz6,sam_redd,8,249,1.3081680197439258
nsgaiii,dtlz6,sam_redd,9,249,1.3042349760253038
nsgaiii,dtlz6,sam_redd,10,249,1.3081962133004998
nsgaiii,dtlz6,sam_redd,11,249,1.306932938066839
nsgaiii,dtlz6,sam_redd,12,249,1.3009443796846485
nsgaiii,dtlz6,sam_redd,13,249,1.303308111719988
nsgaiii,dtlz6,sam_redd,14,249,1.307175486969885
nsgaiii,dtlz6,sam_redd,15,249,1.3082447163472528
nsgaiii,dtlz6,sam_redd,16,249,1.3046982204080977
nsgaiii,dtlz6,sam_redd,17,249,1.3064112615002315
nsgaiii,dtlz6,sam_redd,18,249,1.3077528750612506
nsgaiii,dtlz6,sam_redd,19,249,1.3065147461757807
nsgaiii,dtlz6,sam_mssd,0,249,1.3042860284085913
nsgaiii,dtlz6,sam_mssd,1,249,1.3066869105069763
nsgaiii,dtlz6,sam_mssd,2,249,1.3059561337511996
nsgaiii,dtlz6,sam_mssd,3,249,1.2937526637542796
nsgaiii,dtlz6,sam_mssd,4,249,1.3059172299793462
nsgaiii,dtlz6,sam_mssd,5,249,1.302025546584092
nsgaiii,dtlz6,sam_mssd,6,249,1.3046238721507906
nsgaiii,dtlz6,sam_mssd,7,249,1.3085704945418657
nsgaiii,dtlz6,sam_mssd,8,249,1.3020577743671704
nsgaiii,dtlz6,sam_mssd,9,249,1.2978880681927358
nsgaiii,dtlz6,sam_mssd,10,249,1.3026719786168046
nsgaiii,dtlz6,sam_mssd,11,249,1.3012056602622124
nsgaiii,dtlz6,sam_mssd,12,249,1.3079500925276524
nsgaiii,dtlz6,sam_mssd,13,249,1.3063153421940585
nsgaiii,dtlz6,sam_mssd,14,249,1.3078344736757748
nsgaiii,dtlz6,sam_mssd,15,249,1.3086895416875435
nsgaiii,dtlz6,sam_mssd,16,249,1.308386481353996
nsgaiii,dtlz6,sam_mssd,17,249,1.306240612539537
nsgaiii,dtlz6,sam_mssd,18,249,1.3018919698684186
nsgaiii,dtlz6,sam_mssd,19,249,1.3060108734999096
nsgaiii,dtlz6,sam_uniform,0,249,1.3087032422712124
nsgaiii,dtlz6,sam_uniform,1,249,1.305781941191927
nsgaiii,dtlz6,sam_uniform,2,249,1.3012852740958964
nsgaiii,dtlz6,sam_uniform,3,249,1.298658945974406
nsgaiii,dtlz6,sam_uniform,4,249,1.305705670143796
nsgaiii,dtlz6,sam_uniform,5,249,1.308236590797577
nsgaiii,dtlz6,sam_uniform,6,249,1.3059545086649234
nsgaiii,dtlz6,sam_uniform,7,249,1.3022590513621772
nsgaiii,dtlz6,sam_uniform,8,249,1.306133787396682
nsgaiii,dtlz6,sam_uniform,9,249,1.304859038280532
nsgaiii,dtlz6,sam_uniform,10,249,1.3074319625045632
nsgaiii,dtlz6,sam_uniform,11,249,1.301595501077907
nsgaiii,dtlz6,sam_uniform,12,249,1.307424101844215
nsgaiii,dtlz6,sam_uniform,13,249,1.302044155869742
nsgaiii,dtlz6,sam_uniform,14,249,1.2948307377619002
nsgaiii,dtlz6,sam_uniform,15,249,1.3053161791205015
nsgaiii,dtlz6,sam_uniform,16,249,1.308252268285118
nsgaiii,dtlz6,sam_uniform,17,249,1.2999079728946326
nsgaiii,dtlz6,sam_uniform,18,249,1.3069556349612717
nsgaiii,dtlz6,sam_uniform,19,249,1.3014546539066951
nsgaiii,dtlz6,mut_dirichlet,0,249,1.3086880555938898
nsgaiii,dtlz6,mut_dirichlet,1,249,1.3080649607585324
nsgaiii,dtlz6,mut_dirichlet,2,249,1.3077809523880706
nsgaiii,dtlz6,mut_dirichlet,3,249,1.30806789714133
nsgaiii,dtlz6,mut_dirichlet,4,249,1.3083548763926436
nsgaiii,dtlz6,mut_dirichlet,5,249,1.3079786982828399
nsgaiii,dtlz6,mut_dirichlet,6,249,1.3086177841622562
nsgaiii,dtlz6,mut_dirichlet,7,249,1.307721006932399
nsgaiii,dtlz6,mut_dirichlet,8,249,1.299931270369994
nsgaiii,dtlz6,mut_dirichlet,9,249,1.308765250162225
nsgaiii,dtlz6,mut_dirichlet,10,249,1.3027196311335025
nsgaiii,dtlz6,mut_dirichlet,11,249,1.3050535316374163
nsgaiii,dtlz6,mut_dirichlet,12,249,1.308674767505745
nsgaiii,dtlz6,mut_dirichlet,13,249,1.3081036030395636
nsgaiii,dtlz6,mut_dirichlet,14,249,1.299239865956344
nsgaiii,dtlz6,mut_dirichlet,15,249,1.3086059156872052
nsgaiii,dtlz6,mut_dirichlet,16,249,1.3080849299583222
nsgaiii,dtlz6,mut_dirichlet,17,249,1.308068166930871
nsgaiii,dtlz6,mut_dirichlet,18,249,1.3086416004451982
nsgaiii,dtlz6,mut_dirichlet,19,249,1.3079680798419304
nsgaiii,dtlz6,mut_lognormal,0,249,1.3079395963501639
nsgaiii,dtlz6,mut_lognormal,1,249,1.3040534846756564
nsgaiii,dtlz6,mut_lognormal,2,249,1.3087344428068994
nsgaiii,dtlz6,mut_lognormal,3,249,1.299954654598685
nsgaiii,dtlz6,mut_lognormal,4,249,1.3061552522376232
nsgaiii,dtlz6,mut_lognormal,5,249,1.3082959409611525
nsgaiii,dtlz6,mut_lognormal,6,249,1.3081073646355044
nsgaiii,dtlz6,mut_lognormal,7,249,1.3072028361739023
nsgaiii,dtlz6,mut_lognormal,8,249,1.3086445819765538
nsgaiii,dtlz6,mut_lognormal,9,249,1.3038868945452615
nsgaiii,dtlz6,mut_lognormal,10,249,1.3071390058927723
nsgaiii,dtlz6,mut_lognormal,11,249,1.3060656166710884
nsgaiii,dtlz6,mut_lognormal,12,249,1.300017418167611
nsgaiii,dtlz6,mut_lognormal,13,249,1.3072250778531045
nsgaiii,dtlz6,mut_lognormal,14,249,1.305283625841877
nsgaiii,dtlz6,mut_lognormal,15,249,1.307530484379302
nsgaiii,dtlz6,mut_lognormal,16,249,1.3034333968718177
nsgaiii,dtlz6,mut_lognormal,17,249,1.3075653610418632
nsgaiii,dtlz6,mut_lognormal,18,249,1.2865673177722043
nsgaiii,dtlz6,mut_lognormal,19,249,1.305156628840758
nsgaiii,dtlz6,mut_exponential,0,249,1.3085580055511454
nsgaiii,dtlz6,mut_exponential,1,249,1.307886081699003
nsgaiii,dtlz6,mut_exponential,2,249,1.3071858034121764
nsgaiii,dtlz6,mut_exponential,3,249,1.3022168138395027
nsgaiii,dtlz6,mut_exponential,4,249,1.3081336648321176
nsgaiii,dtlz6,mut_exponential,5,249,1.3080134798728136
