Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaiii,zdt3,baseline,0,249,0.529597151155704
nsgaiii,zdt3,baseline,1,249,0.6655681163863677
nsgaiii,zdt3,baseline,2,249,0.5298677464653148
nsgaiii,zdt3,baseline,3,249,0.5299226414923508
nsgaiii,zdt3,baseline,4,249,0.5295247267516441
nsgaiii,zdt3,baseline,5,249,0.528593752648978
nsgaiii,zdt3,baseline,6,249,0.5296486438590531
nsgaiii,zdt3,baseline,7,249,0.5281509044815371
nsgaiii,zdt3,baseline,8,249,0.5295139050218536
nsgaiii,zdt3,baseline,9,249,0.52199270786611
nsgaiii,zdt3,baseline,10,249,0.656451241075602
nsgaiii,zdt3,baseline,11,249,0.5293331030707926
nsgaiii,zdt3,baseline,12,249,0.6663942774037426
nsgaiii,zdt3,baseline,13,249,0.667770277878089
nsgaiii,zdt3,baseline,14,249,0.5299519328662491
nsgaiii,zdt3,baseline,15,249,0.5263597508101381
nsgaiii,zdt3,baseline,16,249,0.5281734270899014
nsgaiii,zdt3,baseline,17,249,0.5282754265870875
nsgaiii,zdt3,baseline,18,249,0.6674952937852938
nsgaiii,zdt3,baseline,19,249,0.6642791418016772
nsgaiii,zdt3,sam_energy,0,249,0.7927283590237946
nsgaiii,zdt3,sam_energy,1,249,0.7916534070907898
nsgaiii,zdt3,sam_energy,2,249,0.784360362135108
nsgaiii,zdt3,sam_energy,3,249,0.796961086407745
nsgaiii,zdt3,sam_energy,4,249,0.7910250080141922
nsgaiii,zdt3,sam_energy,5,249,0.7922068260258647
nsgaiii,zdt3,sam_energy,6,249,0.7938692089655404
nsgaiii,zdt3,sam_energy,7,249,0.795111562557543
nsgaiii,zdt3,sam_energy,8,249,0.7938036243936233
nsgaiii,zdt3,sam_energy,9,249,0.7938957275493046
nsgaiii,zdt3,sam_energy,10,249,0.7892023114857578
nsgaiii,zdt3,sam_energy,11,249,0.7902259215775661
nsgaiii,zdt3,sam_energy,12,249,0.7872247358762107
nsgaiii,zdt3,sam_energy,13,249,0.7932829923413942
nsgaiii,zdt3,sam_energy,14,249,0.7870088885660318
nsgaiii,zdt3,sam_energy,15,249,0.7819161550781306
nsgaiii,zdt3,sam_energy,16,249,0.7894788267334868
nsgaiii,zdt3,sam_energy,17,249,0.7945478882582995
nsgaiii,zdt3,sam_energy,18,249,0.7972645833997253
nsgaiii,zdt3,sam_energy,19,249,0.7925793301552194
nsgaiii,zdt3,sam_redd,0,249,0.6649497117512333
nsgaiii,zdt3,sam_redd,1,249,0.6650991507013493
nsgaiii,zdt3,sam_redd,2,249,0.6676453326410723
nsgaiii,zdt3,sam_redd,3,249,0.667859459046721
