Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaiii,dtlz7,baseline,0,249,1.006482308726047
nsgaiii,dtlz7,baseline,1,249,0.9829643923783856
nsgaiii,dtlz7,baseline,2,249,0.9960155312882313
nsgaiii,dtlz7,baseline,3,249,0.9821313818437631
nsgaiii,dtlz7,baseline,4,249,0.9933817512660219
nsgaiii,dtlz7,baseline,5,249,1.000702328310411
nsgaiii,dtlz7,baseline,6,249,0.985690448898524
nsgaiii,dtlz7,baseline,7,249,0.9940508839980964
nsgaiii,dtlz7,baseline,8,249,0.9869998556541553
nsgaiii,dtlz7,baseline,9,249,0.9771839146107549
nsgaiii,dtlz7,baseline,10,249,0.9969650374552482
nsgaiii,dtlz7,baseline,11,249,0.997869276150827
nsgaiii,dtlz7,baseline,12,249,0.9921777800440621
nsgaiii,dtlz7,baseline,13,249,0.952092121155625
nsgaiii,dtlz7,baseline,14,249,0.9771654193638348
nsgaiii,dtlz7,baseline,15,249,0.9791588713680561
nsgaiii,dtlz7,baseline,16,249,0.9891472531621759
nsgaiii,dtlz7,baseline,17,249,0.9908851429632726
nsgaiii,dtlz7,baseline,18,249,0.9845737075751733
nsgaiii,dtlz7,baseline,19,249,0.985891082328816
nsgaiii,dtlz7,sam_energy,0,249,1.0037967580494287
nsgaiii,dtlz7,sam_energy,1,249,0.9937793896160899
nsgaiii,dtlz7,sam_energy,2,249,1.000727392556979
nsgaiii,dtlz7,sam_energy,3,249,0.9954858881769252
nsgaiii,dtlz7,sam_energy,4,249,1.0074165822961034
nsgaiii,dtlz7,sam_energy,5,249,1.0078732211609978
nsgaiii,dtlz7,sam_energy,6,249,0.989221458652098
nsgaiii,dtlz7,sam_energy,7,249,0.9947764792945368
nsgaiii,dtlz7,sam_energy,8,249,0.9773954195696214
nsgaiii,dtlz7,sam_energy,9,249,0.9828124983306745
nsgaiii,dtlz7,sam_energy,10,249,0.9691186140724574
nsgaiii,dtlz7,sam_energy,11,249,0.9796211660601329
nsgaiii,dtlz7,sam_energy,12,249,0.9969324229046655
nsgaiii,dtlz7,sam_energy,13,249,0.9902254327164086
nsgaiii,dtlz7,sam_energy,14,249,0.9830175330862203
nsgaiii,dtlz7,sam_energy,15,249,0.9741509181689169
nsgaiii,dtlz7,sam_energy,16,249,1.0067798974579507
nsgaiii,dtlz7,sam_energy,17,249,1.0007672132636491
nsgaiii,dtlz7,sam_energy,18,249,0.9975520119685416
nsgaiii,dtlz7,sam_energy,19,249,1.0014785770897694
nsgaiii,dtlz7,sam_redd,0,249,0.9846564699780247
nsgaiii,dtlz7,sam_redd,1,249,0.9913274288519075
nsgaiii,dtlz7,sam_redd,2,249,0.97727810859279
nsgaiii,dtlz7,sam_redd,3,249,1.0076669912745275
nsgaiii,dtlz7,sam_redd,4,249,0.9930279390111292
nsgaiii,dtlz7,sam_redd,5,249,1.005902022687265
nsgaiii,dtlz7,sam_redd,6,249,0.9824293396168686
nsgaiii,dtlz7,sam_redd,7,249,1.003714053488566
nsgaiii,dtlz7,sam_redd,8,249,0.9548936656671874
nsgaiii,dtlz7,sam_redd,9,249,0.9719082998182195
nsgaiii,dtlz7,sam_redd,10,249,0.9872599046475726
nsgaiii,dtlz7,sam_redd,11,249,0.9952224214316342
nsgaiii,dtlz7,sam_redd,12,249,1.000366661877733
nsgaiii,dtlz7,sam_redd,13,249,0.9987901252031546
nsgaiii,dtlz7,sam_redd,14,249,0.9975795567319257
nsgaiii,dtlz7,sam_redd,15,249,0.9857873142342709
nsgaiii,dtlz7,sam_redd,16,249,0.9875655953825575
nsgaiii,dtlz7,sam_redd,17,249,0.9834499804253046
nsgaiii,dtlz7,sam_redd,18,249,0.9915197201054508
nsgaiii,dtlz7,sam_redd,19,249,0.9802989564408027
nsgaiii,dtlz7,sam_mssd,0,249,0.9966928136448374
nsgaiii,dtlz7,sam_mssd,1,249,0.9922297674210865
nsgaiii,dtlz7,sam_mssd,2,249,1.0075780714998808
nsgaiii,dtlz7,sam_mssd,3,249,0.994864270905247
nsgaiii,dtlz7,sam_mssd,4,249,0.9984057149230157
nsgaiii,dtlz7,sam_mssd,5,249,0.9910647183386442
nsgaiii,dtlz7,sam_mssd,6,249,0.9906743286453881
nsgaiii,dtlz7,sam_mssd,7,249,0.9916973244423528
nsgaiii,dtlz7,sam_mssd,8,249,0.9922733802542391
nsgaiii,dtlz7,sam_mssd,9,249,1.0055654715764553
nsgaiii,dtlz7,sam_mssd,10,249,1.001269286795552
nsgaiii,dtlz7,sam_mssd,11,249,1.0043717435154844
nsgaiii,dtlz7,sam_mssd,12,249,1.0003373184987931
nsgaiii,dtlz7,sam_mssd,13,249,0.9984155417467248
nsgaiii,dtlz7,sam_mssd,14,249,0.9901822782740972
nsgaiii,dtlz7,sam_mssd,15,249,0.9864058794886302
nsgaiii,dtlz7,sam_mssd,16,249,0.9999650217307061
