Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaii,wfg8,baseline,0,249,1.0842067569930844
nsgaii,wfg8,baseline,1,249,1.0898414598893587
nsgaii,wfg8,baseline,2,249,1.0895496428956182
nsgaii,wfg8,baseline,3,249,1.0993122338468189
nsgaii,wfg8,baseline,4,249,1.1027524748992363
nsgaii,wfg8,baseline,5,249,1.0682792704710051
nsgaii,wfg8,baseline,6,249,1.0645755678925566
nsgaii,wfg8,baseline,7,249,1.0456195723391826
nsgaii,wfg8,baseline,8,249,1.1122031136884978
nsgaii,wfg8,baseline,9,249,1.0760585324794791
nsgaii,wfg8,baseline,10,249,1.092639418457431
nsgaii,wfg8,baseline,11,249,1.0652170193836934
nsgaii,wfg8,baseline,12,249,1.0857107481026145
nsgaii,wfg8,baseline,13,249,1.0856160688283913
nsgaii,wfg8,baseline,14,249,1.0902665339867752
nsgaii,wfg8,baseline,15,249,1.0988527901666099
nsgaii,wfg8,baseline,16,249,1.087640311657771
nsgaii,wfg8,baseline,17,249,1.096438018935491
nsgaii,wfg8,baseline,18,249,1.1043338207990434
nsgaii,wfg8,baseline,19,249,1.0985569380802813
nsgaii,wfg8,sam_energy,0,249,1.095717526879688
nsgaii,wfg8,sam_energy,1,249,1.122544245861417
nsgaii,wfg8,sam_energy,2,249,1.0926843165792213
nsgaii,wfg8,sam_energy,3,249,1.072883211644059
nsgaii,wfg8,sam_energy,4,249,1.114068338077524
nsgaii,wfg8,sam_energy,5,249,1.0890964125064986
nsgaii,wfg8,sam_energy,6,249,1.0973771613047667
nsgaii,wfg8,sam_energy,7,249,1.0923878771674111
nsgaii,wfg8,sam_energy,8,249,1.113871501329879
nsgaii,wfg8,sam_energy,9,249,1.0944660664164436
nsgaii,wfg8,sam_energy,10,249,1.0606630464493114
nsgaii,wfg8,sam_energy,11,249,1.1009250007062374
nsgaii,wfg8,sam_energy,12,249,1.1078650310672828
nsgaii,wfg8,sam_energy,13,249,1.1096971922003682
nsgaii,wfg8,sam_energy,14,249,1.1163524350400635
nsgaii,wfg8,sam_energy,15,249,1.1055926966941276
nsgaii,wfg8,sam_energy,16,249,1.1042950522287456
nsgaii,wfg8,sam_energy,17,249,1.1033891835042817
nsgaii,wfg8,sam_energy,18,249,1.1299963259336612
nsgaii,wfg8,sam_energy,19,249,1.097001383583478
nsgaii,wfg8,sam_redd,0,249,1.0596049487041632
nsgaii,wfg8,sam_redd,1,249,1.093039436196805
nsgaii,wfg8,sam_redd,2,249,1.0975519939436453
nsgaii,wfg8,sam_redd,3,249,1.1260341320786258
nsgaii,wfg8,sam_redd,4,249,1.0974034695690973
nsgaii,wfg8,sam_redd,5,249,1.10382847795402
nsgaii,wfg8,sam_redd,6,249,1.0847822891477497
nsgaii,wfg8,sam_redd,7,249,1.1096332995221447
nsgaii,wfg8,sam_redd,8,249,1.1188468148007915
nsgaii,wfg8,sam_redd,9,249,1.0906870890579516
nsgaii,wfg8,sam_redd,10,249,1.1099195806023856
nsgaii,wfg8,sam_redd,11,249,1.07932457566871
nsgaii,wfg8,sam_redd,12,249,1.0703404509969507
nsgaii,wfg8,sam_redd,13,249,1.1223636733704612
nsgaii,wfg8,sam_redd,14,249,1.1124873760830827
nsgaii,wfg8,sam_redd,15,249,1.0585806884764062
nsgaii,wfg8,sam_redd,16,249,1.0660487011893687
nsgaii,wfg8,sam_redd,17,249,1.0456174245596808
nsgaii,wfg8,sam_redd,18,249,1.0921199083559086
nsgaii,wfg8,sam_redd,19,249,1.0692739714136263
nsgaii,wfg8,sam_mssd,0,249,1.0660484489167223
nsgaii,wfg8,sam_mssd,1,249,1.091462639901043
nsgaii,wfg8,sam_mssd,2,249,1.0886934777664927
nsgaii,wfg8,sam_mssd,3,249,1.0945218659320664
nsgaii,wfg8,sam_mssd,4,249,1.109870871531053
nsgaii,wfg8,sam_mssd,5,249,1.0441155483665163
nsgaii,wfg8,sam_mssd,6,249,1.1033665084226392
nsgaii,wfg8,sam_mssd,7,249,1.0949971710298056
nsgaii,wfg8,sam_mssd,8,249,1.0985086167264955
nsgaii,wfg8,sam_mssd,9,249,1.0920664158853892
nsgaii,wfg8,sam_mssd,10,249,1.0836444197803239
nsgaii,wfg8,sam_mssd,11,249,1.122358406744826
nsgaii,wfg8,sam_mssd,12,249,1.0721582164617993
nsgaii,wfg8,sam_mssd,13,249,1.1117096704258227
nsgaii,wfg8,sam_mssd,14,249,1.108698448449125
nsgaii,wfg8,sam_mssd,15,249,1.0777967489148788
nsgaii,wfg8,sam_mssd,16,249,1.120198831862055
nsgaii,wfg8,sam_mssd,17,249,1.0989590859159954
nsgaii,wfg8,sam_mssd,18,249,1.1173609545125882
nsgaii,wfg8,sam_mssd,19,249,1.1022238662556942
nsgaii,wfg8,sam_uniform,0,249,1.1253583408951422
nsgaii,wfg8,sam_uniform,1,249,1.1072399842060054
nsgaii,wfg8,sam_uniform,2,249,1.1003180719541539
nsgaii,wfg8,sam_uniform,3,249,1.1035548789442777
nsgaii,wfg8,sam_uniform,4,249,1.1113185345258687
nsgaii,wfg8,sam_uniform,5,249,1.091856731047677
nsgaii,wfg8,sam_uniform,6,249,1.0586956684800606
nsgaii,wfg8,sam_uniform,7,249,1.0941517604212763
nsgaii,wfg8,sam_uniform,8,249,1.062273841814075
nsgaii,wfg8,sam_uniform,9,249,1.0970530128442002
nsgaii,wfg8,sam_uniform,10,249,1.0717303615764762
nsgaii,wfg8,sam_uniform,11,249,1.09958773814426
nsgaii,wfg8,sam_uniform,12,249,1.088450598678501
nsgaii,wfg8,sam_uniform,13,249,1.1185335482553644
nsgaii,wfg8,sam_uniform,14,249,1.1136176422025166
nsgaii,wfg8,sam_uniform,15,249,1.0915502084486655
nsgaii,wfg8,sam_uniform,16,249,1.1117318919036159
nsgaii,wfg8,sam_uniform,17,249,1.0910113709181268
nsgaii,wfg8,sam_uniform,18,249,1.1119919779069574
nsgaii,wfg8,sam_uniform,19,249,1.1150013905466252
nsgaii,wfg8,mut_dirichlet,0,249,0.5809835886021155
nsgaii,wfg8,mut_dirichlet,1,249,1.1018571631108443
nsgaii,wfg8,mut_dirichlet,2,249,0.8236854130714636
nsgaii,wfg8,mut_dirichlet,3,249,1.0602130704100672
nsgaii,wfg8,mut_dirichlet,4,249,1.1168444777372564
nsgaii,wfg8,mut_dirichlet,5,249,1.006116494513893
nsgaii,wfg8,mut_dirichlet,6,249,1.1183870277915853
nsgaii,wfg8,mut_dirichlet,7,249,1.103507079990444
nsgaii,wfg8,mut_dirichlet,8,249,0.7592511640699878
nsgaii,wfg8,mut_dirichlet,9,249,0.6045579992608692
nsgaii,wfg8,mut_dirichlet,10,249,1.0967581781576126
nsgaii,wfg8,mut_dirichlet,11,249,0.5268932240153267
nsgaii,wfg8,mut_dirichlet,12,249,1.0299494406628273
nsgaii,wfg8,mut_dirichlet,13,249,1.069400913696541
nsgaii,wfg8,mut_dirichlet,14,249,1.10429512399054
nsgaii,wfg8,mut_dirichlet,15,249,1.043062274970516
nsgaii,wfg8,mut_dirichlet,16,249,1.0419751453419819
nsgaii,wfg8,mut_dirichlet,17,249,1.1046803121937074
nsgaii,wfg8,mut_dirichlet,18,249,1.0783526126440357
nsgaii,wfg8,mut_dirichlet,19,249,1.0167123340951472
nsgaii,wfg8,mut_lognormal,0,249,1.0758252320437787
nsgaii,wfg8,mut_lognormal,1,249,1.070494820257761
nsgaii,wfg8,mut_lognormal,2,249,1.0827580684904206
nsgaii,wfg8,mut_lognormal,3,249,1.0502234288264107
nsgaii,wfg8,mut_lognormal,4,249,1.0600387155036348
nsgaii,wfg8,mut_lognormal,5,249,1.041360906101639
nsgaii,wfg8,mut_lognormal,6,249,1.0634490593194832
nsgaii,wfg8,mut_lognormal,7,249,1.043847879370331
nsgaii,wfg8,mut_lognormal,8,249,1.1269998137233324
nsgaii,wfg8,mut_lognormal,9,249,1.068905900418271
nsgaii,wfg8,mut_lognormal,10,249,1.0725001982144067
nsgaii,wfg8,mut_lognormal,11,249,1.0580115526920917
nsgaii,wfg8,mut_lognormal,12,249,1.0673284025506922
nsgaii,wfg8,mut_lognormal,13,249,1.083155098311125
nsgaii,wfg8,mut_lognormal,14,249,1.0426287779146768
nsgaii,wfg8,mut_lognormal,15,249,1.0955591366782726
nsgaii,wfg8,mut_lognormal,16,249,1.0042881954075842
nsgaii,wfg8,mut_lognormal,17,249,1.0399133395923537
nsgaii,wfg8,mut_lognormal,18,249,1.0556315257240305
nsgaii,wfg8,mut_lognormal,19,249,1.0868620642833966
nsgaii,wfg8,mut_exponential,0,249,1.1210208252461311
nsgaii,wfg8,mut_exponential,1,249,1.0927976048124985
nsgaii,wfg8,mut_exponential,2,249,1.0764102390111727
nsgaii,wfg8,mut_exponential,3,249,1.1166470630630676
nsgaii,wfg8,mut_exponential,4,249,0.6682566709202811
nsgaii,wfg8,mut_exponential,5,249,1.0462038398183036
nsgaii,wfg8,mut_exponential,6,249,1.1056023809582607
nsgaii,wfg8,mut_exponential,7,249,1.084678713874336
nsgaii,wfg8,mut_exponential,8,249,1.1229101506431924
nsgaii,wfg8,mut_exponential,9,249,1.104272890551068
nsgaii,wfg8,mut_exponential,10,249,1.1115070559763778
nsgaii,wfg8,mut_exponential,11,249,0.8030482292388527
nsgaii,wfg8,mut_exponential,12,249,1.1123261689877002
nsgaii,wfg8,mut_exponential,13,249,1.0694819853863693
nsgaii,wfg8,mut_exponential,14,249,1.1100488445752075
nsgaii,wfg8,mut_exponential,15,249,1.1029048874846512
nsgaii,wfg8,mut_exponential,16,249,1.0883213762865622
nsgaii,wfg8,mut_exponential,17,249,0.5127476574582941
nsgaii,wfg8,mut_exponential,18,249,1.1315296021813237
nsgaii,wfg8,mut_exponential,19,249,1.097511458640351
nsgaii,wfg8,mut_normal,0,249,1.0091796425444057
nsgaii,wfg8,mut_normal,1,249,1.1052330397792627
nsgaii,wfg8,mut_normal,2,249,1.0914475032497295
nsgaii,wfg8,mut_normal,3,249,1.0710517568738775
nsgaii,wfg8,mut_normal,4,249,1.0988506411576666
nsgaii,wfg8,mut_normal,5,249,1.0797313743865318
nsgaii,wfg8,mut_normal,6,249,1.1025059677241216
nsgaii,wfg8,mut_normal,7,249,1.0901352360110799
nsgaii,wfg8,mut_normal,8,249,1.0433967596481386
nsgaii,wfg8,mut_normal,9,249,1.0642863315352877
nsgaii,wfg8,mut_normal,10,249,1.0646433369852395
nsgaii,wfg8,mut_normal,11,249,1.0604822953877049
nsgaii,wfg8,mut_normal,12,249,1.050228028417811
nsgaii,wfg8,mut_normal,13,249,1.0766447140166147
nsgaii,wfg8,mut_normal,14,249,1.040356457095936
nsgaii,wfg8,mut_normal,15,249,1.054105336033432
nsgaii,wfg8,mut_normal,16,249,1.0824926755922424
nsgaii,wfg8,mut_normal,17,249,1.1079169409708836
nsgaii,wfg8,mut_normal,18,249,1.0854524312766745
nsgaii,wfg8,mut_normal,19,249,1.086605308923879
