Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaii,wfg6,baseline,0,249,0.5591331327224771
nsgaii,wfg6,baseline,1,249,0.5463957897989861
nsgaii,wfg6,baseline,2,249,0.5419699823418753
nsgaii,wfg6,baseline,3,249,0.5432152441515665
nsgaii,wfg6,baseline,4,249,0.547205936040637
nsgaii,wfg6,baseline,5,249,0.5474679081218323
nsgaii,wfg6,baseline,6,249,0.5492593320805336
nsgaii,wfg6,baseline,7,249,0.5460747670860743
nsgaii,wfg6,baseline,8,249,0.5407930703483173
nsgaii,wfg6,baseline,9,249,0.546992133484179
nsgaii,wfg6,baseline,10,249,0.5562331787012256
nsgaii,wfg6,baseline,11,249,0.5422560764425242
nsgaii,wfg6,baseline,12,249,0.5406348749583636
nsgaii,wfg6,baseline,13,249,0.5530280099892272
nsgaii,wfg6,baseline,14,249,0.5415022835710311
nsgaii,wfg6,baseline,15,249,0.5515003027185058
nsgaii,wfg6,baseline,16,249,0.5276963248856361
nsgaii,wfg6,baseline,17,249,0.5393738272649068
nsgaii,wfg6,baseline,18,249,0.5600662211940097
nsgaii,wfg6,baseline,19,249,0.538358737977726
nsgaii,wfg6,sam_energy,0,249,0.5474828873182085
nsgaii,wfg6,sam_energy,1,249,0.5370221387423688
nsgaii,wfg6,sam_energy,2,249,0.5441024761121733
nsgaii,wfg6,sam_energy,3,249,0.5370691995513948
nsgaii,wfg6,sam_energy,4,249,0.554838189238189
nsgaii,wfg6,sam_energy,5,249,0.5493889721280731
nsgaii,wfg6,sam_energy,6,249,0.5544163507160259
nsgaii,wfg6,sam_energy,7,249,0.5451702398750774
nsgaii,wfg6,sam_energy,8,249,0.5525624234109112
nsgaii,wfg6,sam_energy,9,249,0.5440295227612013
nsgaii,wfg6,sam_energy,10,249,0.552071268719154
nsgaii,wfg6,sam_energy,11,249,0.5532557010181457
nsgaii,wfg6,sam_energy,12,249,0.541290613573953
nsgaii,wfg6,sam_energy,13,249,0.543508064167534
nsgaii,wfg6,sam_energy,14,249,0.5465180988210552
nsgaii,wfg6,sam_energy,15,249,0.5490986123168631
nsgaii,wfg6,sam_energy,16,249,0.5473707436830008
nsgaii,wfg6,sam_energy,17,249,0.5146461926881644
nsgaii,wfg6,sam_energy,18,249,0.5505880624792937
nsgaii,wfg6,sam_energy,19,249,0.535865640383473
nsgaii,wfg6,sam_redd,0,249,0.5360408769028528
nsgaii,wfg6,sam_redd,1,249,0.5447917360195569
nsgaii,wfg6,sam_redd,2,249,0.5534140101190786
nsgaii,wfg6,sam_redd,3,249,0.538621215775258
nsgaii,wfg6,sam_redd,4,249,0.5414071674829111
nsgaii,wfg6,sam_redd,5,249,0.5327750784052354
nsgaii,wfg6,sam_redd,6,249,0.5330290999805666
nsgaii,wfg6,sam_redd,7,249,0.5309726064660574
nsgaii,wfg6,sam_redd,8,249,0.5447125310769552
nsgaii,wfg6,sam_redd,9,249,0.5235534545639922
nsgaii,wfg6,sam_redd,10,249,0.5531661268581498
nsgaii,wfg6,sam_redd,11,249,0.5576522302807281
nsgaii,wfg6,sam_redd,12,249,0.5436321918253784
nsgaii,wfg6,sam_redd,13,249,0.5570981280417061
nsgaii,wfg6,sam_redd,14,249,0.5434657353502648
nsgaii,wfg6,sam_redd,15,249,0.5450379548155234
nsgaii,wfg6,sam_redd,16,249,0.5473098895641151
nsgaii,wfg6,sam_redd,17,249,0.5506199751773407
nsgaii,wfg6,sam_redd,18,249,0.5293460619963344
nsgaii,wfg6,sam_redd,19,249,0.543704836201482
nsgaii,wfg6,sam_uniform,0,249,0.5439651727360543
nsgaii,wfg6,sam_uniform,1,249,0.5444883026366752
nsgaii,wfg6,sam_uniform,2,249,0.5336747446232055
nsgaii,wfg6,sam_uniform,3,249,0.5486656280370631
nsgaii,wfg6,sam_uniform,4,249,0.539650327459475
nsgaii,wfg6,sam_uniform,5,249,0.54058032142916
nsgaii,wfg6,sam_uniform,6,249,0.5476977222413025
nsgaii,wfg6,sam_uniform,7,249,0.5486997206615223
nsgaii,wfg6,sam_uniform,8,249,0.5468586267707481
nsgaii,wfg6,sam_uniform,9,249,0.5460553908947807
nsgaii,wfg6,sam_uniform,10,249,0.5559863453979019
nsgaii,wfg6,sam_uniform,11,249,0.5292845640524156
nsgaii,wfg6,sam_uniform,12,249,0.5399370632100287
nsgaii,wfg6,sam_uniform,13,249,0.5524080652931964
nsgaii,wfg6,sam_uniform,14,249,0.5430301617643917
nsgaii,wfg6,sam_uniform,15,249,0.540864330316272
nsgaii,wfg6,sam_uniform,16,249,0.5281293978022281
nsgaii,wfg6,sam_uniform,17,249,0.525830544289039
nsgaii,wfg6,sam_uniform,18,249,0.5454247551623991
nsgaii,wfg6,sam_uniform,19,249,0.542940091803246
nsgaii,wfg6,mut_dirichlet,0,249,0.5433693813209032
nsgaii,wfg6,mut_dirichlet,1,249,0.5378412073656871
nsgaii,wfg6,mut_dirichlet,2,249,0.536307345093278
nsgaii,wfg6,mut_dirichlet,3,249,0.547670935444365
nsgaii,wfg6,mut_dirichlet,4,249,0.5261885515383713
nsgaii,wfg6,mut_dirichlet,5,249,0.5320691088526359
nsgaii,wfg6,mut_dirichlet,6,249,0.5045602507696129
nsgaii,wfg6,mut_dirichlet,7,249,0.5377716036783637
nsgaii,wfg6,mut_dirichlet,8,249,0.5273085775482778
nsgaii,wfg6,mut_dirichlet,9,249,0.5168166407281429
nsgaii,wfg6,mut_dirichlet,10,249,0.5511336799238151
nsgaii,wfg6,mut_dirichlet,11,249,0.5153191384870561
nsgaii,wfg6,mut_dirichlet,12,249,0.5499996977559041
nsgaii,wfg6,mut_dirichlet,13,249,0.5210011519818416
nsgaii,wfg6,mut_dirichlet,14,249,0.5317989802834189
nsgaii,wfg6,mut_dirichlet,15,249,0.5240005259758425
nsgaii,wfg6,mut_dirichlet,16,249,0.5412226364258305
nsgaii,wfg6,mut_dirichlet,17,249,0.5312786122195235
nsgaii,wfg6,mut_dirichlet,18,249,0.5046221613710233
nsgaii,wfg6,mut_dirichlet,19,249,0.5477312641381424
