Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaii,dtlz7,baseline,0,249,0.9901827604618357
nsgaii,dtlz7,baseline,1,249,0.9890654786066768
nsgaii,dtlz7,baseline,2,249,0.9897661510316728
nsgaii,dtlz7,baseline,3,249,0.9839263974284214
nsgaii,dtlz7,baseline,4,249,0.9657266420721694
nsgaii,dtlz7,baseline,5,249,0.9633688587299417
nsgaii,dtlz7,baseline,6,249,0.9851422231493595
nsgaii,dtlz7,baseline,7,249,0.9874190661863425
nsgaii,dtlz7,baseline,8,249,0.9779708094094889
nsgaii,dtlz7,baseline,9,249,0.9659147873203555
nsgaii,dtlz7,baseline,10,249,0.9905264271015484
nsgaii,dtlz7,baseline,11,249,0.9843583633728314
nsgaii,dtlz7,baseline,12,249,0.9877089738763181
nsgaii,dtlz7,baseline,13,249,0.9857439045690354
nsgaii,dtlz7,baseline,14,249,0.9803767765723054
nsgaii,dtlz7,baseline,15,249,0.9655524695536248
nsgaii,dtlz7,baseline,16,249,0.9710076487930775
nsgaii,dtlz7,baseline,17,249,0.9825332627841405
nsgaii,dtlz7,baseline,18,249,0.9797306989645131
nsgaii,dtlz7,baseline,19,249,0.970806436552602
nsgaii,dtlz7,sam_energy,0,249,0.9785323115745798
nsgaii,dtlz7,sam_energy,1,249,0.9948880300204899
nsgaii,dtlz7,sam_energy,2,249,0.9774898713375201
nsgaii,dtlz7,sam_energy,3,249,0.9772718893572417
nsgaii,dtlz7,sam_energy,4,249,0.9820491051435354
nsgaii,dtlz7,sam_energy,5,249,0.9764212079080054
nsgaii,dtlz7,sam_energy,6,249,0.9785186788831475
nsgaii,dtlz7,sam_energy,7,249,0.9744302845962753
nsgaii,dtlz7,sam_energy,8,249,0.988500220999077
nsgaii,dtlz7,sam_energy,9,249,0.9792060193289549
nsgaii,dtlz7,sam_energy,10,249,0.9709758971189755
nsgaii,dtlz7,sam_energy,11,249,0.9845414223405273
nsgaii,dtlz7,sam_energy,12,249,0.9932846671924122
nsgaii,dtlz7,sam_energy,13,249,0.9824877764789773
nsgaii,dtlz7,sam_energy,14,249,0.9774353845459023
nsgaii,dtlz7,sam_energy,15,249,0.9808358488521066
nsgaii,dtlz7,sam_energy,16,249,0.9845173930791407
nsgaii,dtlz7,sam_energy,17,249,0.9791280487577686
nsgaii,dtlz7,sam_energy,18,249,0.9675675301181682
nsgaii,dtlz7,sam_energy,19,249,0.9950409591582385
nsgaii,dtlz7,sam_redd,0,249,0.9919293093603526
nsgaii,dtlz7,sam_redd,1,249,0.9808636459079063
nsgaii,dtlz7,sam_redd,2,249,0.9872690594423034
nsgaii,dtlz7,sam_redd,3,249,0.9863519573807158
nsgaii,dtlz7,sam_redd,4,249,0.9820879234345679
nsgaii,dtlz7,sam_redd,5,249,0.9863602924625363
nsgaii,dtlz7,sam_redd,6,249,0.9859181680952784
nsgaii,dtlz7,sam_redd,7,249,0.989279649925286
nsgaii,dtlz7,sam_redd,8,249,0.9691648654182191
nsgaii,dtlz7,sam_redd,9,249,0.9729162815397159
nsgaii,dtlz7,sam_redd,10,249,0.9752727180895475
nsgaii,dtlz7,sam_redd,11,249,0.9749677156407501
nsgaii,dtlz7,sam_redd,12,249,0.9734972706016951
nsgaii,dtlz7,sam_redd,13,249,0.967654355072289
nsgaii,dtlz7,sam_redd,14,249,0.9778524278130487
nsgaii,dtlz7,sam_redd,15,249,0.9810989078844187
nsgaii,dtlz7,sam_redd,16,249,0.9752485351888692
nsgaii,dtlz7,sam_redd,17,249,0.9810476681516642
nsgaii,dtlz7,sam_redd,18,249,0.9825600730977756
nsgaii,dtlz7,sam_redd,19,249,0.97386245492924
nsgaii,dtlz7,sam_mssd,0,249,0.9801123151960363
nsgaii,dtlz7,sam_mssd,1,249,0.9896032910355925
nsgaii,dtlz7,sam_mssd,2,249,0.9818824816738885
nsgaii,dtlz7,sam_mssd,3,249,0.9778423683137623
nsgaii,dtlz7,sam_mssd,4,249,0.9901193996337704
nsgaii,dtlz7,sam_mssd,5,249,0.9818592759998763
nsgaii,dtlz7,sam_mssd,6,249,0.991767594096739
nsgaii,dtlz7,sam_mssd,7,249,0.9863231814540758
nsgaii,dtlz7,sam_mssd,8,249,0.9882867848060972
nsgaii,dtlz7,sam_mssd,9,249,0.9784897952238638
nsgaii,dtlz7,sam_mssd,10,249,0.9696369562705374
nsgaii,dtlz7,sam_mssd,11,249,0.9771671841253463
nsgaii,dtlz7,sam_mssd,12,249,0.9923030036940627
nsgaii,dtlz7,sam_mssd,13,249,0.9816097571202662
nsgaii,dtlz7,sam_mssd,14,249,0.9846391553909811
nsgaii,dtlz7,sam_mssd,15,249,0.9861582921725562
nsgaii,dtlz7,sam_mssd,16,249,0.9860869395575309
nsgaii,dtlz7,sam_mssd,17,249,0.9824102006523482
nsgaii,dtlz7,sam_mssd,18,249,0.9796698165186903
nsgaii,dtlz7,sam_mssd,19,249,0.9800208231961193
nsgaii,dtlz7,sam_uniform,0,249,0.9789027746681268
nsgaii,dtlz7,sam_uniform,1,249,0.9869745445984265
nsgaii,dtlz7,sam_uniform,2,249,0.9919458280222467
nsgaii,dtlz7,sam_uniform,3,249,0.9754223622273022
nsgaii,dtlz7,sam_uniform,4,249,0.9604788592783008
nsgaii,dtlz7,sam_uniform,5,249,0.9993128863048119
nsgaii,dtlz7,sam_uniform,6,249,0.9885553219158394
nsgaii,dtlz7,sam_uniform,7,249,0.9670753311631357
nsgaii,dtlz7,sam_uniform,8,249,0.987882655314829
nsgaii,dtlz7,sam_uniform,9,249,0.9816722089216146
nsgaii,dtlz7,sam_uniform,10,249,0.98337792543339
nsgaii,dtlz7,sam_uniform,11,249,0.9869202066058977
nsgaii,dtlz7,sam_uniform,12,249,0.9797326944590182
nsgaii,dtlz7,sam_uniform,13,249,0.96586073645422
nsgaii,dtlz7,sam_uniform,14,249,0.981360358359781
nsgaii,dtlz7,sam_uniform,15,249,0.9824091052010243
nsgaii,dtlz7,sam_uniform,16,249,0.9888420358309237
nsgaii,dtlz7,sam_uniform,17,249,0.970040859194869
nsgaii,dtlz7,sam_uniform,18,249,0.9939941059230717
nsgaii,dtlz7,sam_uniform,19,249,0.9839273797017829
nsgaii,dtlz7,mut_dirichlet,0,249,1.006093685699879
nsgaii,dtlz7,mut_dirichlet,1,249,0.9833396250349513
nsgaii,dtlz7,mut_dirichlet,2,249,0.9841567174771064
nsgaii,dtlz7,mut_dirichlet,3,249,0.9974623972675272
nsgaii,dtlz7,mut_dirichlet,4,249,0.9849570332168665
nsgaii,dtlz7,mut_dirichlet,5,249,0.9855484692439369
nsgaii,dtlz7,mut_dirichlet,6,249,1.0017359303691293
nsgaii,dtlz7,mut_dirichlet,7,249,0.9904504119144747
nsgaii,dtlz7,mut_dirichlet,8,249,0.9906764560245946
nsgaii,dtlz7,mut_dirichlet,9,249,0.998162995527439
nsgaii,dtlz7,mut_dirichlet,10,249,1.0004151195289346
nsgaii,dtlz7,mut_dirichlet,11,249,0.988356957797446
nsgaii,dtlz7,mut_dirichlet,12,249,0.9908751396435886
nsgaii,dtlz7,mut_dirichlet,13,249,0.9913809167051945
nsgaii,dtlz7,mut_dirichlet,14,249,0.9900485904086602
nsgaii,dtlz7,mut_dirichlet,15,249,0.990142229442851
nsgaii,dtlz7,mut_dirichlet,16,249,0.9944378912669912
nsgaii,dtlz7,mut_dirichlet,17,249,0.97262953452603
nsgaii,dtlz7,mut_dirichlet,18,249,0.9774674516862384
nsgaii,dtlz7,mut_dirichlet,19,249,0.9802596497075927
