Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaii,dtlz3,baseline,0,249,1.2180033081553543
nsgaii,dtlz3,baseline,1,249,1.2180018487783766
nsgaii,dtlz3,baseline,2,249,1.218003197347393
nsgaii,dtlz3,baseline,3,249,1.2193884914810078
nsgaii,dtlz3,baseline,4,249,1.2180032682778366
nsgaii,dtlz3,baseline,5,249,1.215230607998558
nsgaii,dtlz3,baseline,6,249,1.219389115840079
nsgaii,dtlz3,baseline,7,249,1.218003293321362
nsgaii,dtlz3,baseline,8,249,1.2193890893856443
nsgaii,dtlz3,baseline,9,249,1.2193889700941623
nsgaii,dtlz3,baseline,10,249,1.2193891190145247
nsgaii,dtlz3,baseline,11,249,1.2166174729834769
nsgaii,dtlz3,baseline,12,249,1.2193891161472599
nsgaii,dtlz3,baseline,13,249,1.2180033022557604
nsgaii,dtlz3,baseline,14,249,1.219389119314753
nsgaii,dtlz3,baseline,15,249,1.2193888402698416
nsgaii,dtlz3,baseline,16,249,1.2193891073148124
nsgaii,dtlz3,baseline,17,249,1.2193891192330957
nsgaii,dtlz3,baseline,18,249,1.2193891082820796
nsgaii,dtlz3,baseline,19,249,1.2166174196514732
nsgaii,dtlz3,sam_energy,0,249,1.3237901288251446
nsgaii,dtlz3,sam_energy,1,249,1.3221743605123049
nsgaii,dtlz3,sam_energy,2,249,1.3220986410651783
nsgaii,dtlz3,sam_energy,3,249,1.3190894502552857
nsgaii,dtlz3,sam_energy,4,249,1.3227272966259354
nsgaii,dtlz3,sam_energy,5,249,1.3212508035748793
nsgaii,dtlz3,sam_energy,6,249,1.3071918390272126
nsgaii,dtlz3,sam_energy,7,249,1.3205802532423356
nsgaii,dtlz3,sam_energy,8,249,1.3208673746807051
nsgaii,dtlz3,sam_energy,9,249,1.3245095223996306
nsgaii,dtlz3,sam_energy,10,249,1.3233507949880763
nsgaii,dtlz3,sam_energy,11,249,1.325834345681426
nsgaii,dtlz3,sam_energy,12,249,1.322548612030903
nsgaii,dtlz3,sam_energy,13,249,1.321096535604069
nsgaii,dtlz3,sam_energy,14,249,1.3161259726397772
nsgaii,dtlz3,sam_energy,15,249,1.326119172502498
nsgaii,dtlz3,sam_energy,16,249,1.3253061891967202
nsgaii,dtlz3,sam_energy,17,249,1.3254051625101875
nsgaii,dtlz3,sam_energy,18,249,1.3156328970807527
nsgaii,dtlz3,sam_energy,19,249,1.3241241797691532
nsgaii,dtlz3,sam_redd,0,249,1.3218963983580205
nsgaii,dtlz3,sam_redd,1,249,1.3228216270499926
nsgaii,dtlz3,sam_redd,2,249,1.3225553571688364
nsgaii,dtlz3,sam_redd,3,249,1.325906634601818
nsgaii,dtlz3,sam_redd,4,249,1.3257247035098334
nsgaii,dtlz3,sam_redd,5,249,1.3241780233564415
nsgaii,dtlz3,sam_redd,6,249,1.3219388635111793
nsgaii,dtlz3,sam_redd,7,249,1.3199956378146327
nsgaii,dtlz3,sam_redd,8,249,1.313313646003912
nsgaii,dtlz3,sam_redd,9,249,1.3185504628960234
nsgaii,dtlz3,sam_redd,10,249,1.3228976977844469
nsgaii,dtlz3,sam_redd,11,249,1.3241068866308279
nsgaii,dtlz3,sam_redd,12,249,1.3173591975790047
nsgaii,dtlz3,sam_redd,13,249,1.3266551687444608
