Algorithm,Problem,Operator,Execucion,Generation,HV_gen
nsgaii,dtlz5,baseline,0,249,0.6771926287783694
nsgaii,dtlz5,baseline,1,249,0.6842525258365139
nsgaii,dtlz5,baseline,2,249,0.6670954249485986
nsgaii,dtlz5,baseline,3,249,0.6830556685942191
nsgaii,dtlz5,baseline,4,249,0.6826476424095229
nsgaii,dtlz5,baseline,5,249,0.6739230461154331
nsgaii,dtlz5,baseline,6,249,0.6827328465928484
nsgaii,dtlz5,baseline,7,249,0.6802917298721355
nsgaii,dtlz5,baseline,8,249,0.6784378495518634
nsgaii,dtlz5,baseline,9,249,0.6682727813477066
nsgaii,dtlz5,baseline,10,249,0.6775766184903813
nsgaii,dtlz5,baseline,11,249,0.677778537628335
nsgaii,dtlz5,baseline,12,249,0.6737056257253763
nsgaii,dtlz5,baseline,13,249,0.6790107890032013
nsgaii,dtlz5,baseline,14,249,0.669352318675854
nsgaii,dtlz5,baseline,15,249,0.6898561163108579
nsgaii,dtlz5,baseline,16,249,0.6716568653115119
nsgaii,dtlz5,baseline,17,249,0.6783820837759689
nsgaii,dtlz5,baseline,18,249,0.6829661221869919
nsgaii,dtlz5,baseline,19,249,0.6814718871350085
nsgaii,dtlz5,sam_energy,0,249,0.6732590041317295
nsgaii,dtlz5,sam_energy,1,249,0.67039177154517
nsgaii,dtlz5,sam_energy,2,249,0.6743318834493897
nsgaii,dtlz5,sam_energy,3,249,0.6770795541373932
nsgaii,dtlz5,sam_energy,4,249,0.662982837245463
nsgaii,dtlz5,sam_energy,5,249,0.6689051395569597
nsgaii,dtlz5,sam_energy,6,249,0.6834571213453933
nsgaii,dtlz5,sam_energy,7,249,0.6838611314936216
nsgaii,dtlz5,sam_energy,8,249,0.6705593811037596
nsgaii,dtlz5,sam_energy,9,249,0.6797989310456892
nsgaii,dtlz5,sam_energy,10,249,0.6765654852187379
nsgaii,dtlz5,sam_energy,11,249,0.6700664197852493
nsgaii,dtlz5,sam_energy,12,249,0.6790358701823218
nsgaii,dtlz5,sam_energy,13,249,0.6675563937250996
nsgaii,dtlz5,sam_energy,14,249,0.6699688014135837
nsgaii,dtlz5,sam_energy,15,249,0.6684060156091608
nsgaii,dtlz5,sam_energy,16,249,0.6771885889612669
nsgaii,dtlz5,sam_energy,17,249,0.668567042817992
nsgaii,dtlz5,sam_energy,18,249,0.6741688651861483
nsgaii,dtlz5,sam_energy,19,249,0.6713218770683822
nsgaii,dtlz5,sam_redd,0,249,0.678634815841259
nsgaii,dtlz5,sam_redd,1,249,0.685645813709869
nsgaii,dtlz5,sam_redd,2,249,0.6855071012940698
nsgaii,dtlz5,sam_redd,3,249,0.6770216846667378
nsgaii,dtlz5,sam_redd,4,249,0.6775981144541667
nsgaii,dtlz5,sam_redd,5,249,0.6775896626643283
nsgaii,dtlz5,sam_redd,6,249,0.6776070836880058
nsgaii,dtlz5,sam_redd,7,249,0.6734891958955227
nsgaii,dtlz5,sam_redd,8,249,0.6745023260593765
nsgaii,dtlz5,sam_redd,9,249,0.6657465854152441
nsgaii,dtlz5,sam_redd,10,249,0.6828463273544034
nsgaii,dtlz5,sam_redd,11,249,0.6803458384679897
nsgaii,dtlz5,sam_redd,12,249,0.6780611135057604
nsgaii,dtlz5,sam_redd,13,249,0.6693730365228258
nsgaii,dtlz5,sam_redd,14,249,0.6870242566507231
nsgaii,dtlz5,sam_redd,15,249,0.6847540227638478
nsgaii,dtlz5,sam_redd,16,249,0.6770360486525362
nsgaii,dtlz5,sam_redd,17,249,0.6880411240247133
nsgaii,dtlz5,sam_redd,18,249,0.6788772368894345
nsgaii,dtlz5,sam_redd,19,249,0.6770559348236259
nsgaii,dtlz5,sam_mssd,0,249,0.6736603671080987
nsgaii,dtlz5,sam_mssd,1,249,0.6682886931448058
nsgaii,dtlz5,sam_mssd,2,249,0.6816366376121367
nsgaii,dtlz5,sam_mssd,3,249,0.6900117712506304
nsgaii,dtlz5,sam_mssd,4,249,0.673531884270717
nsgaii,dtlz5,sam_mssd,5,249,0.6780014991429928
nsgaii,dtlz5,sam_mssd,6,249,0.650649898047493
nsgaii,dtlz5,sam_mssd,7,249,0.6722727588250469
nsgaii,dtlz5,sam_mssd,8,249,0.6475546069056277
nsgaii,dtlz5,sam_mssd,9,249,0.6808982729885027
nsgaii,dtlz5,sam_mssd,10,249,0.6812760502288655
nsgaii,dtlz5,sam_mssd,11,249,0.678170482274038
nsgaii,dtlz5,sam_mssd,12,249,0.6739852528683369
nsgaii,dtlz5,sam_mssd,13,249,0.6800497161107442
nsgaii,dtlz5,sam_mssd,14,249,0.6867215500923457
nsgaii,dtlz5,sam_mssd,15,249,0.6856038599671403
nsgaii,dtlz5,sam_mssd,16,249,0.6749198049550157
nsgaii,dtlz5,sam_mssd,17,249,0.678157819628944
nsgaii,dtlz5,sam_mssd,18,249,0.6604643983818603
nsgaii,dtlz5,sam_mssd,19,249,0.6814080088943539
nsgaii,dtlz5,sam_uniform,0,249,0.678003454537898
nsgaii,dtlz5,sam_uniform,1,249,0.6823445874055835
nsgaii,dtlz5,sam_uniform,2,249,0.6798469320606307
nsgaii,dtlz5,sam_uniform,3,249,0.6702332841784366
nsgaii,dtlz5,sam_uniform,4,249,0.6812239139325993
nsgaii,dtlz5,sam_uniform,5,249,0.6770948355141695
nsgaii,dtlz5,sam_uniform,6,249,0.6715118283065009
nsgaii,dtlz5,sam_uniform,7,249,0.6683679745945597
nsgaii,dtlz5,sam_uniform,8,249,0.6785159154902254
nsgaii,dtlz5,sam_uniform,9,249,0.6602810585548899
nsgaii,dtlz5,sam_uniform,10,249,0.6700375521503591
nsgaii,dtlz5,sam_uniform,11,249,0.6782995385102956
nsgaii,dtlz5,sam_uniform,12,249,0.6766107707008061
nsgaii,dtlz5,sam_uniform,13,249,0.6811898689777602
nsgaii,dtlz5,sam_uniform,14,249,0.6731899275786004
nsgaii,dtlz5,sam_uniform,15,249,0.6851696785467875
nsgaii,dtlz5,sam_uniform,16,249,0.6742779705892534
nsgaii,dtlz5,sam_uniform,17,249,0.6864469663527921
nsgaii,dtlz5,sam_uniform,18,249,0.6636209579896994
nsgaii,dtlz5,sam_uniform,19,249,0.6797311026095401
nsgaii,dtlz5,mut_dirichlet,0,249,0.6699906744404562
nsgaii,dtlz5,mut_dirichlet,1,249,0.6813843414721334
nsgaii,dtlz5,mut_dirichlet,2,249,0.6793383912488205
nsgaii,dtlz5,mut_dirichlet,3,249,0.6712375999995094
nsgaii,dtlz5,mut_dirichlet,4,249,0.6728074855423694
nsgaii,dtlz5,mut_dirichlet,5,249,0.679211828624203
nsgaii,dtlz5,mut_dirichlet,6,249,0.6644637736532986
nsgaii,dtlz5,mut_dirichlet,7,249,0.6767133564055617
nsgaii,dtlz5,mut_dirichlet,8,249,0.6834850688296844
nsgaii,dtlz5,mut_dirichlet,9,249,0.6817552342017499
nsgaii,dtlz5,mut_dirichlet,10,249,0.6708547285311656
nsgaii,dtlz5,mut_dirichlet,11,249,0.6772674810959175
nsgaii,dtlz5,mut_dirichlet,12,249,0.6759473949501664
nsgaii,dtlz5,mut_dirichlet,13,249,0.6762038001678418
nsgaii,dtlz5,mut_dirichlet,14,249,0.6760681522522042
nsgaii,dtlz5,mut_dirichlet,15,249,0.6765963024569044
nsgaii,dtlz5,mut_dirichlet,16,249,0.6761240482786974
nsgaii,dtlz5,mut_dirichlet,17,249,0.6745696714597249
nsgaii,dtlz5,mut_dirichlet,18,249,0.6701217612373188
nsgaii,dtlz5,mut_dirichlet,19,249,0.679888564540917
nsgaii,dtlz5,mut_lognormal,0,249,0.6772119295456094
nsgaii,dtlz5,mut_lognormal,1,249,0.6716574693126416
nsgaii,dtlz5,mut_lognormal,2,249,0.6762161694531479
nsgaii,dtlz5,mut_lognormal,3,249,0.6784915644678854
nsgaii,dtlz5,mut_lognormal,4,249,0.6757174904331844
nsgaii,dtlz5,mut_lognormal,5,249,0.6765107826131281
nsgaii,dtlz5,mut_lognormal,6,249,0.6815088996154465
nsgaii,dtlz5,mut_lognormal,7,249,0.6660460640272672
nsgaii,dtlz5,mut_lognormal,8,249,0.6805520218849809
nsgaii,dtlz5,mut_lognormal,9,249,0.6805321099057536
nsgaii,dtlz5,mut_lognormal,10,249,0.6745434952382134
nsgaii,dtlz5,mut_lognormal,11,249,0.6856764125116661
nsgaii,dtlz5,mut_lognormal,12,249,0.6615880263724616
nsgaii,dtlz5,mut_lognormal,13,249,0.671083397040338
nsgaii,dtlz5,mut_lognormal,14,249,0.6740620987944103
nsgaii,dtlz5,mut_lognormal,15,249,0.6768773532359881
nsgaii,dtlz5,mut_lognormal,16,249,0.6693736819226521
nsgaii,dtlz5,mut_lognormal,17,249,0.6784051284861663
nsgaii,dtlz5,mut_lognormal,18,249,0.6806019951600549
nsgaii,dtlz5,mut_lognormal,19,249,0.6759837967936486
nsgaii,dtlz5,mut_exponential,0,249,0.6818446336598406
nsgaii,dtlz5,mut_exponential,1,249,0.6716230480392386
nsgaii,dtlz5,mut_exponential,2,249,0.6785694197637707
nsgaii,dtlz5,mut_exponential,3,249,0.6766264997593477
nsgaii,dtlz5,mut_exponential,4,249,0.68045984918425
nsgaii,dtlz5,mut_exponential,5,249,0.6768107235982725
nsgaii,dtlz5,mut_exponential,6,249,0.6800000551510317
nsgaii,dtlz5,mut_exponential,7,249,0.6818155612520587
nsgaii,dtlz5,mut_exponential,8,249,0.6694269575741074
nsgaii,dtlz5,mut_exponential,9,249,0.6846612762886908
nsgaii,dtlz5,mut_exponential,10,249,0.6818394695158133
nsgaii,dtlz5,mut_exponential,11,249,0.6797097289546586
nsgaii,dtlz5,mut_exponential,12,249,0.6789656457517655
nsgaii,dtlz5,mut_exponential,13,249,0.6793070922046438
nsgaii,dtlz5,mut_exponential,14,249,0.6805030619364607
nsgaii,dtlz5,mut_exponential,15,249,0.6834097473463605
nsgaii,dtlz5,mut_exponential,16,249,0.670466509622131
nsgaii,dtlz5,mut_exponential,17,249,0.6920769649121554
nsgaii,dtlz5,mut_exponential,18,249,0.6724033116436303
nsgaii,dtlz5,mut_exponential,19,249,0.6791301746817633
nsgaii,dtlz5,mut_normal,0,249,0.6818222439229422
nsgaii,dtlz5,mut_normal,1,249,0.6798683361523845
nsgaii,dtlz5,mut_normal,2,249,0.6813669365642369
nsgaii,dtlz5,mut_normal,3,249,0.6789879786701095
nsgaii,dtlz5,mut_normal,4,249,0.6794982906655779
nsgaii,dtlz5,mut_normal,5,249,0.6718361848092473
nsgaii,dtlz5,mut_normal,6,249,0.6647038985429209
nsgaii,dtlz5,mut_normal,7,249,0.6813628621555134
nsgaii,dtlz5,mut_normal,8,249,0.6786439921062226
nsgaii,dtlz5,mut_normal,9,249,0.6790148042539526
nsgaii,dtlz5,mut_normal,10,249,0.6730502253998994
nsgaii,dtlz5,mut_normal,11,249,0.6721878153130464
nsgaii,dtlz5,mut_normal,12,249,0.6820813804824521
nsgaii,dtlz5,mut_normal,13,249,0.6821926365618834
nsgaii,dtlz5,mut_normal,14,249,0.6641746877140822
nsgaii,dtlz5,mut_normal,15,249,0.6764909181735941
nsgaii,dtlz5,mut_normal,16,249,0.6802696867988176
nsgaii,dtlz5,mut_normal,17,249,0.6687211548007432
nsgaii,dtlz5,mut_normal,18,249,0.678727273519008
nsgaii,dtlz5,mut_normal,19,249,0.677041769447924
